GeoID,Geographic Area Name,Estimate!!SEX AND AGE!!Total population,Percent!!SEX AND AGE!!Total population,Estimate!!SEX AND AGE!!Total population!!Male,Percent!!SEX AND AGE!!Total population!!Male,Estimate!!SEX AND AGE!!Total population!!Female,Percent!!SEX AND AGE!!Total population!!Female,Estimate!!SEX AND AGE!!18 years and over,Percent!!SEX AND AGE!!18 years and over,Estimate!!SEX AND AGE!!21 years and over,Percent!!SEX AND AGE!!21 years and over,Estimate!!SEX AND AGE!!62 years and over,Percent!!SEX AND AGE!!62 years and over,Estimate!!SEX AND AGE!!18 years and over.1,Percent!!SEX AND AGE!!18 years and over.1,Estimate!!SEX AND AGE!!18 years and over!!Male,Percent!!SEX AND AGE!!18 years and over!!Male,Estimate!!SEX AND AGE!!18 years and over!!Female,Percent!!SEX AND AGE!!18 years and over!!Female,year
1400000US06037550202,"Census Tract 5502.02, Los Angeles County, California",5702,5702,2779,48.7,2923,51.3,4048,71.0,3645,63.9,792,13.9,4048,4048,1899,46.9,2149,53.1,2015
1400000US06037550300,"Census Tract 5503, Los Angeles County, California",7739,7739,3796,49.1,3943,50.9,5665,73.2,5358,69.2,943,12.2,5665,5665,2558,45.2,3107,54.8,2015
1400000US06037550400,"Census Tract 5504, Los Angeles County, California",1474,1474,752,51.0,722,49.0,1149,78.0,1101,74.7,194,13.2,1149,1149,557,48.5,592,51.5,2015
1400000US06037550500,"Census Tract 5505, Los Angeles County, California",8369,8369,3869,46.2,4500,53.8,6576,78.6,6326,75.6,1409,16.8,6576,6576,3084,46.9,3492,53.1,2015
1400000US06037550601,"Census Tract 5506.01, Los Angeles County, California",5937,5937,2675,45.1,3262,54.9,4159,70.1,4015,67.6,637,10.7,4159,4159,1937,46.6,2222,53.4,2015
1400000US06037550602,"Census Tract 5506.02, Los Angeles County, California",4741,4741,2452,51.7,2289,48.3,3669,77.4,3561,75.1,759,16.0,3669,3669,1915,52.2,1754,47.8,2015
1400000US06037550700,"Census Tract 5507, Los Angeles County, California",6736,6736,3478,51.6,3258,48.4,5239,77.8,4811,71.4,1102,16.4,5239,5239,2524,48.2,2715,51.8,2015
1400000US06037550800,"Census Tract 5508, Los Angeles County, California",7145,7145,3384,47.4,3761,52.6,5598,78.3,5386,75.4,1225,17.1,5598,5598,2669,47.7,2929,52.3,2015
1400000US06037550901,"Census Tract 5509.01, Los Angeles County, California",4153,4153,1969,47.4,2184,52.6,3180,76.6,2913,70.1,486,11.7,3180,3180,1462,46.0,1718,54.0,2015
1400000US06037550902,"Census Tract 5509.02, Los Angeles County, California",5914,5914,2849,48.2,3065,51.8,4510,76.3,4243,71.7,506,8.6,4510,4510,2191,48.6,2319,51.4,2015
1400000US06037551000,"Census Tract 5510, Los Angeles County, California",7015,7015,3330,47.5,3685,52.5,5350,76.3,4949,70.5,1202,17.1,5350,5350,2601,48.6,2749,51.4,2015
1400000US06037551101,"Census Tract 5511.01, Los Angeles County, California",3987,3987,2039,51.1,1948,48.9,2780,69.7,2511,63.0,291,7.3,2780,2780,1326,47.7,1454,52.3,2015
1400000US06037551102,"Census Tract 5511.02, Los Angeles County, California",5096,5096,2507,49.2,2589,50.8,3616,71.0,3445,67.6,436,8.6,3616,3616,1651,45.7,1965,54.3,2015
1400000US06037551201,"Census Tract 5512.01, Los Angeles County, California",3931,3931,2025,51.5,1906,48.5,2963,75.4,2860,72.8,684,17.4,2963,2963,1416,47.8,1547,52.2,2015
1400000US06037551202,"Census Tract 5512.02, Los Angeles County, California",7526,7526,3529,46.9,3997,53.1,5664,75.3,5147,68.4,962,12.8,5664,5664,2747,48.5,2917,51.5,2015
1400000US06037551300,"Census Tract 5513, Los Angeles County, California",5147,5147,2466,47.9,2681,52.1,3881,75.4,3630,70.5,925,18.0,3881,3881,1717,44.2,2164,55.8,2015
1400000US06037551401,"Census Tract 5514.01, Los Angeles County, California",4753,4753,2467,51.9,2286,48.1,3444,72.5,3233,68.0,483,10.2,3444,3444,1740,50.5,1704,49.5,2015
1400000US06037551402,"Census Tract 5514.02, Los Angeles County, California",4575,4575,2422,52.9,2153,47.1,3384,74.0,3206,70.1,642,14.0,3384,3384,1734,51.2,1650,48.8,2015
1400000US06037551501,"Census Tract 5515.01, Los Angeles County, California",4934,4934,2369,48.0,2565,52.0,3366,68.2,3130,63.4,561,11.4,3366,3366,1573,46.7,1793,53.3,2015
1400000US06037551502,"Census Tract 5515.02, Los Angeles County, California",4264,4264,1992,46.7,2272,53.3,3246,76.1,2938,68.9,674,15.8,3246,3246,1319,40.6,1927,59.4,2015
1400000US06037551600,"Census Tract 5516, Los Angeles County, California",32,32,32,100.0,0,0.0,32,100.0,32,100.0,13,40.6,32,32,32,100.0,0,0.0,2015
1400000US06037551700,"Census Tract 5517, Los Angeles County, California",6331,6331,3052,48.2,3279,51.8,4525,71.5,4190,66.2,619,9.8,4525,4525,2082,46.0,2443,54.0,2015
1400000US06037551800,"Census Tract 5518, Los Angeles County, California",7719,7719,4086,52.9,3633,47.1,5948,77.1,5556,72.0,883,11.4,5948,5948,2989,50.3,2959,49.7,2015
1400000US06037551900,"Census Tract 5519, Los Angeles County, California",5449,5449,2747,50.4,2702,49.6,4142,76.0,3805,69.8,885,16.2,4142,4142,2177,52.6,1965,47.4,2015
1400000US06037552001,"Census Tract 5520.01, Los Angeles County, California",3997,3997,1963,49.1,2034,50.9,2896,72.5,2670,66.8,514,12.9,2896,2896,1473,50.9,1423,49.1,2015
1400000US06037552002,"Census Tract 5520.02, Los Angeles County, California",3981,3981,1952,49.0,2029,51.0,2963,74.4,2791,70.1,513,12.9,2963,2963,1497,50.5,1466,49.5,2015
1400000US06037552100,"Census Tract 5521, Los Angeles County, California",6161,6161,3121,50.7,3040,49.3,4906,79.6,4688,76.1,1499,24.3,4906,4906,2443,49.8,2463,50.2,2015
1400000US06037552200,"Census Tract 5522, Los Angeles County, California",6141,6141,3141,51.1,3000,48.9,4295,69.9,4018,65.4,558,9.1,4295,4295,2188,50.9,2107,49.1,2015
1400000US06037552301,"Census Tract 5523.01, Los Angeles County, California",4824,4824,2415,50.1,2409,49.9,3487,72.3,3178,65.9,686,14.2,3487,3487,1678,48.1,1809,51.9,2015
1400000US06037552302,"Census Tract 5523.02, Los Angeles County, California",3759,3759,1809,48.1,1950,51.9,3000,79.8,2906,77.3,773,20.6,3000,3000,1422,47.4,1578,52.6,2015
1400000US06037552400,"Census Tract 5524, Los Angeles County, California",2639,2639,1326,50.2,1313,49.8,1835,69.5,1687,63.9,249,9.4,1835,1835,917,50.0,918,50.0,2015
1400000US06037552601,"Census Tract 5526.01, Los Angeles County, California",5465,5465,2661,48.7,2804,51.3,4175,76.4,3713,67.9,689,12.6,4175,4175,2066,49.5,2109,50.5,2015
1400000US06037552602,"Census Tract 5526.02, Los Angeles County, California",4690,4690,2334,49.8,2356,50.2,3415,72.8,3197,68.2,494,10.5,3415,3415,1636,47.9,1779,52.1,2015
1400000US06037552700,"Census Tract 5527, Los Angeles County, California",7080,7080,3425,48.4,3655,51.6,5252,74.2,4897,69.2,845,11.9,5252,5252,2483,47.3,2769,52.7,2015
1400000US06037552800,"Census Tract 5528, Los Angeles County, California",6094,6094,2905,47.7,3189,52.3,4332,71.1,4108,67.4,791,13.0,4332,4332,2075,47.9,2257,52.1,2015
1400000US06037552900,"Census Tract 5529, Los Angeles County, California",6762,6762,3534,52.3,3228,47.7,5082,75.2,4630,68.5,841,12.4,5082,5082,2569,50.6,2513,49.4,2015
1400000US06037553000,"Census Tract 5530, Los Angeles County, California",4749,4749,2258,47.5,2491,52.5,3594,75.7,3438,72.4,619,13.0,3594,3594,1719,47.8,1875,52.2,2015
1400000US06037553100,"Census Tract 5531, Los Angeles County, California",6723,6723,3441,51.2,3282,48.8,5065,75.3,4723,70.3,999,14.9,5065,5065,2558,50.5,2507,49.5,2015
1400000US06037553200,"Census Tract 5532, Los Angeles County, California",7677,7677,3839,50.0,3838,50.0,5723,74.5,5338,69.5,881,11.5,5723,5723,2653,46.4,3070,53.6,2015
1400000US06037553300,"Census Tract 5533, Los Angeles County, California",3349,3349,1600,47.8,1749,52.2,2541,75.9,2242,66.9,591,17.6,2541,2541,1204,47.4,1337,52.6,2015
1400000US06037553400,"Census Tract 5534, Los Angeles County, California",3628,3628,1708,47.1,1920,52.9,2655,73.2,2541,70.0,390,10.7,2655,2655,1298,48.9,1357,51.1,2015
1400000US06037553502,"Census Tract 5535.02, Los Angeles County, California",4094,4094,2155,52.6,1939,47.4,2949,72.0,2758,67.4,408,10.0,2949,2949,1491,50.6,1458,49.4,2015
1400000US06037553503,"Census Tract 5535.03, Los Angeles County, California",2684,2684,1337,49.8,1347,50.2,1961,73.1,1795,66.9,233,8.7,1961,1961,948,48.3,1013,51.7,2015
1400000US06037553504,"Census Tract 5535.04, Los Angeles County, California",6414,6414,2967,46.3,3447,53.7,4183,65.2,3904,60.9,688,10.7,4183,4183,2032,48.6,2151,51.4,2015
1400000US06037553601,"Census Tract 5536.01, Los Angeles County, California",4745,4745,2473,52.1,2272,47.9,3316,69.9,3086,65.0,367,7.7,3316,3316,1766,53.3,1550,46.7,2015
1400000US06037553602,"Census Tract 5536.02, Los Angeles County, California",5222,5222,2417,46.3,2805,53.7,3618,69.3,3327,63.7,417,8.0,3618,3618,1647,45.5,1971,54.5,2015
1400000US06037553701,"Census Tract 5537.01, Los Angeles County, California",3965,3965,1987,50.1,1978,49.9,2799,70.6,2498,63.0,401,10.1,2799,2799,1513,54.1,1286,45.9,2015
1400000US06037553702,"Census Tract 5537.02, Los Angeles County, California",5017,5017,2429,48.4,2588,51.6,3265,65.1,3057,60.9,362,7.2,3265,3265,1601,49.0,1664,51.0,2015
1400000US06037553801,"Census Tract 5538.01, Los Angeles County, California",4268,4268,2120,49.7,2148,50.3,2853,66.8,2634,61.7,254,6.0,2853,2853,1421,49.8,1432,50.2,2015
1400000US06037553802,"Census Tract 5538.02, Los Angeles County, California",5857,5857,2874,49.1,2983,50.9,4252,72.6,3915,66.8,683,11.7,4252,4252,1959,46.1,2293,53.9,2015
1400000US06037553901,"Census Tract 5539.01, Los Angeles County, California",7068,7068,3411,48.3,3657,51.7,4938,69.9,4453,63.0,642,9.1,4938,4938,2333,47.2,2605,52.8,2015
1400000US06037553902,"Census Tract 5539.02, Los Angeles County, California",5689,5689,2918,51.3,2771,48.7,3895,68.5,3577,62.9,342,6.0,3895,3895,1930,49.6,1965,50.4,2015
1400000US06037554001,"Census Tract 5540.01, Los Angeles County, California",3812,3812,1816,47.6,1996,52.4,2535,66.5,2444,64.1,476,12.5,2535,2535,1208,47.7,1327,52.3,2015
1400000US06037554002,"Census Tract 5540.02, Los Angeles County, California",5896,5896,2742,46.5,3154,53.5,4321,73.3,4028,68.3,756,12.8,4321,4321,2018,46.7,2303,53.3,2015
1400000US06037554101,"Census Tract 5541.01, Los Angeles County, California",4332,4332,2347,54.2,1985,45.8,2854,65.9,2636,60.8,247,5.7,2854,2854,1470,51.5,1384,48.5,2015
1400000US06037554103,"Census Tract 5541.03, Los Angeles County, California",1614,1614,743,46.0,871,54.0,1248,77.3,1176,72.9,269,16.7,1248,1248,581,46.6,667,53.4,2015
1400000US06037554104,"Census Tract 5541.04, Los Angeles County, California",2653,2653,1227,46.2,1426,53.8,1828,68.9,1706,64.3,254,9.6,1828,1828,845,46.2,983,53.8,2015
1400000US06037554105,"Census Tract 5541.05, Los Angeles County, California",4244,4244,1988,46.8,2256,53.2,2902,68.4,2731,64.3,336,7.9,2902,2902,1337,46.1,1565,53.9,2015
1400000US06037554201,"Census Tract 5542.01, Los Angeles County, California",3960,3960,1915,48.4,2045,51.6,2728,68.9,2574,65.0,501,12.7,2728,2728,1296,47.5,1432,52.5,2015
1400000US06037554203,"Census Tract 5542.03, Los Angeles County, California",3843,3843,1811,47.1,2032,52.9,2776,72.2,2686,69.9,449,11.7,2776,2776,1249,45.0,1527,55.0,2015
1400000US06037554204,"Census Tract 5542.04, Los Angeles County, California",4221,4221,2137,50.6,2084,49.4,2944,69.7,2714,64.3,655,15.5,2944,2944,1391,47.2,1553,52.8,2015
1400000US06037554301,"Census Tract 5543.01, Los Angeles County, California",3720,3720,1671,44.9,2049,55.1,2578,69.3,2392,64.3,377,10.1,2578,2578,1157,44.9,1421,55.1,2015
1400000US06037554302,"Census Tract 5543.02, Los Angeles County, California",3766,3766,1555,41.3,2211,58.7,2683,71.2,2560,68.0,301,8.0,2683,2683,1085,40.4,1598,59.6,2015
1400000US06037554403,"Census Tract 5544.03, Los Angeles County, California",5959,5959,2834,47.6,3125,52.4,4064,68.2,3801,63.8,590,9.9,4064,4064,2044,50.3,2020,49.7,2015
1400000US06037554404,"Census Tract 5544.04, Los Angeles County, California",4149,4149,2060,49.7,2089,50.3,2889,69.6,2767,66.7,414,10.0,2889,2889,1421,49.2,1468,50.8,2015
1400000US06037554405,"Census Tract 5544.05, Los Angeles County, California",3082,3082,1462,47.4,1620,52.6,2270,73.7,2114,68.6,367,11.9,2270,2270,960,42.3,1310,57.7,2015
1400000US06037554406,"Census Tract 5544.06, Los Angeles County, California",4756,4756,2408,50.6,2348,49.4,3866,81.3,3715,78.1,830,17.5,3866,3866,1890,48.9,1976,51.1,2015
1400000US06037554511,"Census Tract 5545.11, Los Angeles County, California",4022,4022,1971,49.0,2051,51.0,3076,76.5,2901,72.1,912,22.7,3076,3076,1381,44.9,1695,55.1,2015
1400000US06037554512,"Census Tract 5545.12, Los Angeles County, California",6018,6018,2665,44.3,3353,55.7,4865,80.8,4666,77.5,1608,26.7,4865,4865,2076,42.7,2789,57.3,2015
1400000US06037554513,"Census Tract 5545.13, Los Angeles County, California",2540,2540,1261,49.6,1279,50.4,2019,79.5,1945,76.6,560,22.0,2019,2019,1039,51.5,980,48.5,2015
1400000US06037554514,"Census Tract 5545.14, Los Angeles County, California",4854,4854,2308,47.5,2546,52.5,3716,76.6,3508,72.3,971,20.0,3716,3716,1779,47.9,1937,52.1,2015
1400000US06037554515,"Census Tract 5545.15, Los Angeles County, California",3963,3963,1836,46.3,2127,53.7,3155,79.6,3014,76.1,1170,29.5,3155,3155,1439,45.6,1716,54.4,2015
1400000US06037554516,"Census Tract 5545.16, Los Angeles County, California",3720,3720,1763,47.4,1957,52.6,3108,83.5,3070,82.5,916,24.6,3108,3108,1496,48.1,1612,51.9,2015
1400000US06037554517,"Census Tract 5545.17, Los Angeles County, California",4333,4333,2097,48.4,2236,51.6,3405,78.6,3237,74.7,806,18.6,3405,3405,1627,47.8,1778,52.2,2015
1400000US06037554518,"Census Tract 5545.18, Los Angeles County, California",5488,5488,2656,48.4,2832,51.6,4455,81.2,4262,77.7,1270,23.1,4455,4455,2182,49.0,2273,51.0,2015
1400000US06037554519,"Census Tract 5545.19, Los Angeles County, California",3506,3506,1877,53.5,1629,46.5,2882,82.2,2746,78.3,1093,31.2,2882,2882,1496,51.9,1386,48.1,2015
1400000US06037554521,"Census Tract 5545.21, Los Angeles County, California",6086,6086,2749,45.2,3337,54.8,5054,83.0,4777,78.5,1666,27.4,5054,5054,2312,45.7,2742,54.3,2015
1400000US06037554522,"Census Tract 5545.22, Los Angeles County, California",5171,5171,2512,48.6,2659,51.4,4239,82.0,4059,78.5,1316,25.4,4239,4239,2074,48.9,2165,51.1,2015
1400000US06037554600,"Census Tract 5546, Los Angeles County, California",4604,4604,2448,53.2,2156,46.8,3765,81.8,3638,79.0,723,15.7,3765,3765,1938,51.5,1827,48.5,2015
1400000US06037554700,"Census Tract 5547, Los Angeles County, California",5078,5078,2564,50.5,2514,49.5,3733,73.5,3415,67.3,670,13.2,3733,3733,1869,50.1,1864,49.9,2015
1400000US06037554801,"Census Tract 5548.01, Los Angeles County, California",3415,3415,1870,54.8,1545,45.2,2531,74.1,2376,69.6,326,9.5,2531,2531,1360,53.7,1171,46.3,2015
1400000US06037554802,"Census Tract 5548.02, Los Angeles County, California",6083,6083,3212,52.8,2871,47.2,4896,80.5,4715,77.5,1218,20.0,4896,4896,2560,52.3,2336,47.7,2015
1400000US06037554900,"Census Tract 5549, Los Angeles County, California",7287,7287,3492,47.9,3795,52.1,5876,80.6,5513,75.7,1260,17.3,5876,5876,2791,47.5,3085,52.5,2015
1400000US06037555001,"Census Tract 5550.01, Los Angeles County, California",5465,5465,2467,45.1,2998,54.9,4113,75.3,3927,71.9,803,14.7,4113,4113,1819,44.2,2294,55.8,2015
1400000US06037555002,"Census Tract 5550.02, Los Angeles County, California",3099,3099,1593,51.4,1506,48.6,2286,73.8,2176,70.2,316,10.2,2286,2286,1117,48.9,1169,51.1,2015
1400000US06037555102,"Census Tract 5551.02, Los Angeles County, California",6917,6917,3260,47.1,3657,52.9,5414,78.3,5093,73.6,943,13.6,5414,5414,2624,48.5,2790,51.5,2015
1400000US06037555103,"Census Tract 5551.03, Los Angeles County, California",4507,4507,2243,49.8,2264,50.2,3532,78.4,3389,75.2,643,14.3,3532,3532,1755,49.7,1777,50.3,2015
1400000US06037555104,"Census Tract 5551.04, Los Angeles County, California",4006,4006,1929,48.2,2077,51.8,3027,75.6,2899,72.4,463,11.6,3027,3027,1392,46.0,1635,54.0,2015
1400000US06037555202,"Census Tract 5552.02, Los Angeles County, California",3315,3315,1659,50.0,1656,50.0,2747,82.9,2611,78.8,847,25.6,2747,2747,1358,49.4,1389,50.6,2015
1400000US06037555211,"Census Tract 5552.11, Los Angeles County, California",5588,5588,2644,47.3,2944,52.7,4142,74.1,3665,65.6,689,12.3,4142,4142,1875,45.3,2267,54.7,2015
1400000US06037555212,"Census Tract 5552.12, Los Angeles County, California",4743,4743,2416,50.9,2327,49.1,3179,67.0,3074,64.8,504,10.6,3179,3179,1597,50.2,1582,49.8,2015
1400000US06037570001,"Census Tract 5700.01, Los Angeles County, California",4420,4420,2216,50.1,2204,49.9,3369,76.2,3199,72.4,651,14.7,3369,3369,1680,49.9,1689,50.1,2015
1400000US06037570002,"Census Tract 5700.02, Los Angeles County, California",3114,3114,1547,49.7,1567,50.3,2314,74.3,2136,68.6,328,10.5,2314,2314,1122,48.5,1192,51.5,2015
1400000US06037570003,"Census Tract 5700.03, Los Angeles County, California",4760,4760,2393,50.3,2367,49.7,3727,78.3,3599,75.6,692,14.5,3727,3727,1850,49.6,1877,50.4,2015
1400000US06037570100,"Census Tract 5701, Los Angeles County, California",3143,3143,1537,48.9,1606,51.1,2463,78.4,2324,73.9,388,12.3,2463,2463,1233,50.1,1230,49.9,2015
1400000US06037570202,"Census Tract 5702.02, Los Angeles County, California",6168,6168,3191,51.7,2977,48.3,4449,72.1,4141,67.1,594,9.6,4449,4449,2268,51.0,2181,49.0,2015
1400000US06037570203,"Census Tract 5702.03, Los Angeles County, California",3869,3869,1902,49.2,1967,50.8,2738,70.8,2618,67.7,327,8.5,2738,2738,1310,47.8,1428,52.2,2015
1400000US06037570204,"Census Tract 5702.04, Los Angeles County, California",3897,3897,1869,48.0,2028,52.0,2790,71.6,2625,67.4,433,11.1,2790,2790,1463,52.4,1327,47.6,2015
1400000US06037570301,"Census Tract 5703.01, Los Angeles County, California",7887,7887,4360,55.3,3527,44.7,5616,71.2,5350,67.8,577,7.3,5616,5616,3004,53.5,2612,46.5,2015
1400000US06037570303,"Census Tract 5703.03, Los Angeles County, California",4169,4169,2064,49.5,2105,50.5,2920,70.0,2687,64.5,227,5.4,2920,2920,1378,47.2,1542,52.8,2015
1400000US06037570304,"Census Tract 5703.04, Los Angeles County, California",5043,5043,2491,49.4,2552,50.6,3486,69.1,3252,64.5,365,7.2,3486,3486,1631,46.8,1855,53.2,2015
1400000US06037570402,"Census Tract 5704.02, Los Angeles County, California",3421,3421,1609,47.0,1812,53.0,2508,73.3,2322,67.9,470,13.7,2508,2508,1201,47.9,1307,52.1,2015
1400000US06037570403,"Census Tract 5704.03, Los Angeles County, California",5463,5463,2622,48.0,2841,52.0,3640,66.6,3269,59.8,447,8.2,3640,3640,1709,47.0,1931,53.0,2015
1400000US06037570404,"Census Tract 5704.04, Los Angeles County, California",3347,3347,1630,48.7,1717,51.3,2332,69.7,2167,64.7,311,9.3,2332,2332,1089,46.7,1243,53.3,2015
1400000US06037570501,"Census Tract 5705.01, Los Angeles County, California",6937,6937,3336,48.1,3601,51.9,5070,73.1,4769,68.7,634,9.1,5070,5070,2422,47.8,2648,52.2,2015
1400000US06037570502,"Census Tract 5705.02, Los Angeles County, California",6531,6531,3255,49.8,3276,50.2,4834,74.0,4429,67.8,620,9.5,4834,4834,2353,48.7,2481,51.3,2015
1400000US06037570601,"Census Tract 5706.01, Los Angeles County, California",5729,5729,2806,49.0,2923,51.0,4027,70.3,3620,63.2,488,8.5,4027,4027,1945,48.3,2082,51.7,2015
1400000US06037570602,"Census Tract 5706.02, Los Angeles County, California",6955,6955,3449,49.6,3506,50.4,4675,67.2,4476,64.4,583,8.4,4675,4675,2412,51.6,2263,48.4,2015
1400000US06037570603,"Census Tract 5706.03, Los Angeles County, California",5034,5034,2291,45.5,2743,54.5,3347,66.5,3223,64.0,443,8.8,3347,3347,1421,42.5,1926,57.5,2015
1400000US06037570701,"Census Tract 5707.01, Los Angeles County, California",6224,6224,2895,46.5,3329,53.5,4796,77.1,4668,75.0,1128,18.1,4796,4796,2016,42.0,2780,58.0,2015
1400000US06037570702,"Census Tract 5707.02, Los Angeles County, California",2379,2379,1112,46.7,1267,53.3,1839,77.3,1786,75.1,423,17.8,1839,1839,858,46.7,981,53.3,2015
1400000US06037570800,"Census Tract 5708, Los Angeles County, California",5754,5754,2679,46.6,3075,53.4,4085,71.0,3930,68.3,695,12.1,4085,4085,1892,46.3,2193,53.7,2015
1400000US06037570901,"Census Tract 5709.01, Los Angeles County, California",5902,5902,3146,53.3,2756,46.7,4369,74.0,4140,70.1,884,15.0,4369,4369,2298,52.6,2071,47.4,2015
1400000US06037570902,"Census Tract 5709.02, Los Angeles County, California",3725,3725,1706,45.8,2019,54.2,2810,75.4,2645,71.0,454,12.2,2810,2810,1286,45.8,1524,54.2,2015
1400000US06037571000,"Census Tract 5710, Los Angeles County, California",5813,5813,2931,50.4,2882,49.6,4543,78.2,4333,74.5,968,16.7,4543,4543,2062,45.4,2481,54.6,2015
1400000US06037571101,"Census Tract 5711.01, Los Angeles County, California",4777,4777,2421,50.7,2356,49.3,3702,77.5,3546,74.2,730,15.3,3702,3702,1832,49.5,1870,50.5,2015
1400000US06037571102,"Census Tract 5711.02, Los Angeles County, California",4062,4062,1952,48.1,2110,51.9,3109,76.5,2908,71.6,666,16.4,3109,3109,1448,46.6,1661,53.4,2015
1400000US06037571200,"Census Tract 5712, Los Angeles County, California",8179,8179,4114,50.3,4065,49.7,6528,79.8,6330,77.4,1162,14.2,6528,6528,3424,52.5,3104,47.5,2015
1400000US06037571300,"Census Tract 5713, Los Angeles County, California",4466,4466,2103,47.1,2363,52.9,3607,80.8,3481,77.9,875,19.6,3607,3607,1715,47.5,1892,52.5,2015
1400000US06037571400,"Census Tract 5714, Los Angeles County, California",4766,4766,2384,50.0,2382,50.0,3808,79.9,3501,73.5,790,16.6,3808,3808,1919,50.4,1889,49.6,2015
1400000US06037571502,"Census Tract 5715.02, Los Angeles County, California",4485,4485,2234,49.8,2251,50.2,3543,79.0,3478,77.5,825,18.4,3543,3543,1709,48.2,1834,51.8,2015
1400000US06037571503,"Census Tract 5715.03, Los Angeles County, California",4200,4200,2127,50.6,2073,49.4,3175,75.6,2971,70.7,648,15.4,3175,3175,1621,51.1,1554,48.9,2015
1400000US06037571504,"Census Tract 5715.04, Los Angeles County, California",4717,4717,2072,43.9,2645,56.1,3813,80.8,3562,75.5,605,12.8,3813,3813,1768,46.4,2045,53.6,2015
1400000US06037571600,"Census Tract 5716, Los Angeles County, California",1961,1961,749,38.2,1212,61.8,1185,60.4,1075,54.8,229,11.7,1185,1185,319,26.9,866,73.1,2015
1400000US06037571701,"Census Tract 5717.01, Los Angeles County, California",6287,6287,3046,48.4,3241,51.6,4436,70.6,4040,64.3,552,8.8,4436,4436,2014,45.4,2422,54.6,2015
1400000US06037571703,"Census Tract 5717.03, Los Angeles County, California",3876,3876,1838,47.4,2038,52.6,2658,68.6,2471,63.8,597,15.4,2658,2658,1286,48.4,1372,51.6,2015
1400000US06037571704,"Census Tract 5717.04, Los Angeles County, California",3816,3816,1772,46.4,2044,53.6,2484,65.1,2293,60.1,360,9.4,2484,2484,1113,44.8,1371,55.2,2015
1400000US06037571800,"Census Tract 5718, Los Angeles County, California",3189,3189,1489,46.7,1700,53.3,2579,80.9,2549,79.9,959,30.1,2579,2579,1161,45.0,1418,55.0,2015
1400000US06037571900,"Census Tract 5719, Los Angeles County, California",5885,5885,3087,52.5,2798,47.5,4497,76.4,4340,73.7,761,12.9,4497,4497,2356,52.4,2141,47.6,2015
1400000US06037572001,"Census Tract 5720.01, Los Angeles County, California",5419,5419,2670,49.3,2749,50.7,4251,78.4,4154,76.7,723,13.3,4251,4251,2145,50.5,2106,49.5,2015
1400000US06037572002,"Census Tract 5720.02, Los Angeles County, California",5568,5568,2483,44.6,3085,55.4,4306,77.3,4224,75.9,1379,24.8,4306,4306,1853,43.0,2453,57.0,2015
1400000US06037572100,"Census Tract 5721, Los Angeles County, California",1077,1077,534,49.6,543,50.4,848,78.7,821,76.2,165,15.3,848,848,405,47.8,443,52.2,2015
1400000US06037572201,"Census Tract 5722.01, Los Angeles County, California",6844,6844,3394,49.6,3450,50.4,5314,77.6,5067,74.0,1383,20.2,5314,5314,2586,48.7,2728,51.3,2015
1400000US06037572202,"Census Tract 5722.02, Los Angeles County, California",3727,3727,1891,50.7,1836,49.3,2863,76.8,2802,75.2,641,17.2,2863,2863,1430,49.9,1433,50.1,2015
1400000US06037572301,"Census Tract 5723.01, Los Angeles County, California",3835,3835,2087,54.4,1748,45.6,2786,72.6,2581,67.3,392,10.2,2786,2786,1481,53.2,1305,46.8,2015
1400000US06037572302,"Census Tract 5723.02, Los Angeles County, California",3713,3713,1879,50.6,1834,49.4,2563,69.0,2435,65.6,398,10.7,2563,2563,1267,49.4,1296,50.6,2015
1400000US06037572400,"Census Tract 5724, Los Angeles County, California",1218,1218,542,44.5,676,55.5,918,75.4,876,71.9,248,20.4,918,918,394,42.9,524,57.1,2015
1400000US06037572500,"Census Tract 5725, Los Angeles County, California",2997,2997,1398,46.6,1599,53.4,1973,65.8,1866,62.3,715,23.9,1973,1973,738,37.4,1235,62.6,2015
1400000US06037572600,"Census Tract 5726, Los Angeles County, California",5617,5617,2651,47.2,2966,52.8,4215,75.0,3897,69.4,819,14.6,4215,4215,2053,48.7,2162,51.3,2015
1400000US06037572700,"Census Tract 5727, Los Angeles County, California",5653,5653,2808,49.7,2845,50.3,4211,74.5,3982,70.4,1072,19.0,4211,4211,1989,47.2,2222,52.8,2015
1400000US06037572800,"Census Tract 5728, Los Angeles County, California",1041,1041,505,48.5,536,51.5,754,72.4,638,61.3,95,9.1,754,754,389,51.6,365,48.4,2015
1400000US06037572900,"Census Tract 5729, Los Angeles County, California",5508,5508,2716,49.3,2792,50.7,3716,67.5,3456,62.7,551,10.0,3716,3716,1812,48.8,1904,51.2,2015
1400000US06037573002,"Census Tract 5730.02, Los Angeles County, California",3742,3742,1933,51.7,1809,48.3,2534,67.7,2302,61.5,138,3.7,2534,2534,1342,53.0,1192,47.0,2015
1400000US06037573003,"Census Tract 5730.03, Los Angeles County, California",2016,2016,1148,56.9,868,43.1,1420,70.4,1330,66.0,196,9.7,1420,1420,768,54.1,652,45.9,2015
1400000US06037573004,"Census Tract 5730.04, Los Angeles County, California",4471,4471,2100,47.0,2371,53.0,3103,69.4,2829,63.3,366,8.2,3103,3103,1369,44.1,1734,55.9,2015
