GeoID,Geographic Area Name,Estimate!!SEX AND AGE!!Total population,Percent!!SEX AND AGE!!Total population,Estimate!!SEX AND AGE!!Total population!!Male,Percent!!SEX AND AGE!!Total population!!Male,Estimate!!SEX AND AGE!!Total population!!Female,Percent!!SEX AND AGE!!Total population!!Female,Estimate!!SEX AND AGE!!18 years and over,Percent!!SEX AND AGE!!18 years and over,Estimate!!SEX AND AGE!!21 years and over,Percent!!SEX AND AGE!!21 years and over,Estimate!!SEX AND AGE!!62 years and over,Percent!!SEX AND AGE!!62 years and over,Estimate!!SEX AND AGE!!18 years and over.1,Percent!!SEX AND AGE!!18 years and over.1,Estimate!!SEX AND AGE!!18 years and over!!Male,Percent!!SEX AND AGE!!18 years and over!!Male,Estimate!!SEX AND AGE!!18 years and over!!Female,Percent!!SEX AND AGE!!18 years and over!!Female,year
1400000US06037408303,"Census Tract 4083.03, Los Angeles County, California",4351,4351,2212,50.8,2139,49.2,3427,78.8,3303,75.9,700,16.1,3427,3427,1701,49.6,1726,50.4,2014
1400000US06037408401,"Census Tract 4084.01, Los Angeles County, California",4600,4600,2215,48.2,2385,51.8,3342,72.7,3192,69.4,762,16.6,3342,3342,1561,46.7,1781,53.3,2014
1400000US06037408402,"Census Tract 4084.02, Los Angeles County, California",5445,5445,2496,45.8,2949,54.2,4288,78.8,4142,76.1,1292,23.7,4288,4288,1958,45.7,2330,54.3,2014
1400000US06037408501,"Census Tract 4085.01, Los Angeles County, California",3339,3339,1641,49.1,1698,50.9,2366,70.9,2272,68.0,446,13.4,2366,2366,1100,46.5,1266,53.5,2014
1400000US06037408503,"Census Tract 4085.03, Los Angeles County, California",6233,6233,2987,47.9,3246,52.1,5156,82.7,4848,77.8,1609,25.8,5156,5156,2512,48.7,2644,51.3,2014
1400000US06037408504,"Census Tract 4085.04, Los Angeles County, California",5156,5156,2535,49.2,2621,50.8,3956,76.7,3751,72.8,708,13.7,3956,3956,1856,46.9,2100,53.1,2014
1400000US06037408505,"Census Tract 4085.05, Los Angeles County, California",3079,3079,1487,48.3,1592,51.7,2415,78.4,2387,77.5,652,21.2,2415,2415,1159,48.0,1256,52.0,2014
1400000US06037408623,"Census Tract 4086.23, Los Angeles County, California",3187,3187,1565,49.1,1622,50.9,2568,80.6,2468,77.4,696,21.8,2568,2568,1229,47.9,1339,52.1,2014
1400000US06037408624,"Census Tract 4086.24, Los Angeles County, California",3386,3386,1621,47.9,1765,52.1,2798,82.6,2723,80.4,736,21.7,2798,2798,1272,45.5,1526,54.5,2014
1400000US06037408625,"Census Tract 4086.25, Los Angeles County, California",4134,4134,1871,45.3,2263,54.7,3372,81.6,3238,78.3,1108,26.8,3372,3372,1533,45.5,1839,54.5,2014
1400000US06037408626,"Census Tract 4086.26, Los Angeles County, California",4640,4640,2216,47.8,2424,52.2,3978,85.7,3886,83.8,950,20.5,3978,3978,1887,47.4,2091,52.6,2014
1400000US06037408627,"Census Tract 4086.27, Los Angeles County, California",3070,3070,1534,50.0,1536,50.0,2657,86.5,2497,81.3,847,27.6,2657,2657,1333,50.2,1324,49.8,2014
1400000US06037408628,"Census Tract 4086.28, Los Angeles County, California",5138,5138,2588,50.4,2550,49.6,4330,84.3,4200,81.7,1217,23.7,4330,4330,2162,49.9,2168,50.1,2014
1400000US06037408629,"Census Tract 4086.29, Los Angeles County, California",2815,2815,1313,46.6,1502,53.4,2343,83.2,2290,81.3,653,23.2,2343,2343,1116,47.6,1227,52.4,2014
1400000US06037408630,"Census Tract 4086.30, Los Angeles County, California",2682,2682,1234,46.0,1448,54.0,1898,70.8,1782,66.4,277,10.3,1898,1898,865,45.6,1033,54.4,2014
1400000US06037408631,"Census Tract 4086.31, Los Angeles County, California",5489,5489,2493,45.4,2996,54.6,4223,76.9,4005,73.0,1015,18.5,4223,4223,1931,45.7,2292,54.3,2014
1400000US06037408703,"Census Tract 4087.03, Los Angeles County, California",6690,6690,3411,51.0,3279,49.0,5407,80.8,5195,77.7,1450,21.7,5407,5407,2726,50.4,2681,49.6,2014
1400000US06037408704,"Census Tract 4087.04, Los Angeles County, California",3325,3325,1569,47.2,1756,52.8,2769,83.3,2590,77.9,930,28.0,2769,2769,1343,48.5,1426,51.5,2014
1400000US06037408705,"Census Tract 4087.05, Los Angeles County, California",5503,5503,2747,49.9,2756,50.1,4458,81.0,4232,76.9,1125,20.4,4458,4458,2213,49.6,2245,50.4,2014
1400000US06037408706,"Census Tract 4087.06, Los Angeles County, California",1884,1884,932,49.5,952,50.5,1491,79.1,1437,76.3,449,23.8,1491,1491,709,47.6,782,52.4,2014
1400000US06037408722,"Census Tract 4087.22, Los Angeles County, California",4708,4708,2275,48.3,2433,51.7,3702,78.6,3496,74.3,812,17.2,3702,3702,1655,44.7,2047,55.3,2014
1400000US06037408723,"Census Tract 4087.23, Los Angeles County, California",2962,2962,1435,48.4,1527,51.6,2371,80.0,2193,74.0,440,14.9,2371,2371,1076,45.4,1295,54.6,2014
1400000US06037408724,"Census Tract 4087.24, Los Angeles County, California",5545,5545,3095,55.8,2450,44.2,4301,77.6,3990,72.0,331,6.0,4301,4301,2344,54.5,1957,45.5,2014
1400000US06037408800,"Census Tract 4088, Los Angeles County, California",3917,3917,1891,48.3,2026,51.7,2868,73.2,2598,66.3,208,5.3,2868,2868,1426,49.7,1442,50.3,2014
1400000US06037430002,"Census Tract 4300.02, Los Angeles County, California",7245,7245,3571,49.3,3674,50.7,5689,78.5,5267,72.7,1327,18.3,5689,5689,2623,46.1,3066,53.9,2014
1400000US06037430003,"Census Tract 4300.03, Los Angeles County, California",4420,4420,2222,50.3,2198,49.7,3627,82.1,3491,79.0,1008,22.8,3627,3627,1747,48.2,1880,51.8,2014
1400000US06037430101,"Census Tract 4301.01, Los Angeles County, California",5004,5004,2382,47.6,2622,52.4,4050,80.9,3855,77.0,1452,29.0,4050,4050,1824,45.0,2226,55.0,2014
1400000US06037430102,"Census Tract 4301.02, Los Angeles County, California",5007,5007,2250,44.9,2757,55.1,3692,73.7,3465,69.2,690,13.8,3692,3692,1650,44.7,2042,55.3,2014
1400000US06037430200,"Census Tract 4302, Los Angeles County, California",1081,1081,478,44.2,603,55.8,983,90.9,960,88.8,480,44.4,983,983,419,42.6,564,57.4,2014
1400000US06037430301,"Census Tract 4303.01, Los Angeles County, California",4448,4448,2076,46.7,2372,53.3,3616,81.3,3506,78.8,1127,25.3,3616,3616,1742,48.2,1874,51.8,2014
1400000US06037430302,"Census Tract 4303.02, Los Angeles County, California",6325,6325,2992,47.3,3333,52.7,4707,74.4,4553,72.0,715,11.3,4707,4707,2215,47.1,2492,52.9,2014
1400000US06037430400,"Census Tract 4304, Los Angeles County, California",4750,4750,2148,45.2,2602,54.8,3640,76.6,3440,72.4,841,17.7,3640,3640,1658,45.5,1982,54.5,2014
1400000US06037430501,"Census Tract 4305.01, Los Angeles County, California",4325,4325,2111,48.8,2214,51.2,3287,76.0,3200,74.0,955,22.1,3287,3287,1603,48.8,1684,51.2,2014
1400000US06037430502,"Census Tract 4305.02, Los Angeles County, California",6735,6735,3111,46.2,3624,53.8,5548,82.4,5386,80.0,1607,23.9,5548,5548,2524,45.5,3024,54.5,2014
1400000US06037430600,"Census Tract 4306, Los Angeles County, California",4605,4605,2101,45.6,2504,54.4,3485,75.7,3301,71.7,958,20.8,3485,3485,1635,46.9,1850,53.1,2014
1400000US06037430701,"Census Tract 4307.01, Los Angeles County, California",5174,5174,2569,49.7,2605,50.3,4066,78.6,3924,75.8,1387,26.8,4066,4066,1922,47.3,2144,52.7,2014
1400000US06037430721,"Census Tract 4307.21, Los Angeles County, California",3346,3346,1655,49.5,1691,50.5,2597,77.6,2571,76.8,754,22.5,2597,2597,1129,43.5,1468,56.5,2014
1400000US06037430723,"Census Tract 4307.23, Los Angeles County, California",4690,4690,1985,42.3,2705,57.7,3540,75.5,3460,73.8,624,13.3,3540,3540,1543,43.6,1997,56.4,2014
1400000US06037430724,"Census Tract 4307.24, Los Angeles County, California",5001,5001,2375,47.5,2626,52.5,3938,78.7,3846,76.9,855,17.1,3938,3938,1757,44.6,2181,55.4,2014
1400000US06037430801,"Census Tract 4308.01, Los Angeles County, California",6780,6780,3091,45.6,3689,54.4,5326,78.6,5052,74.5,696,10.3,5326,5326,2591,48.6,2735,51.4,2014
1400000US06037430802,"Census Tract 4308.02, Los Angeles County, California",4075,4075,1990,48.8,2085,51.2,3241,79.5,3146,77.2,888,21.8,3241,3241,1493,46.1,1748,53.9,2014
1400000US06037430803,"Census Tract 4308.03, Los Angeles County, California",5379,5379,2594,48.2,2785,51.8,4345,80.8,4267,79.3,1325,24.6,4345,4345,2182,50.2,2163,49.8,2014
1400000US06037430901,"Census Tract 4309.01, Los Angeles County, California",4099,4099,2077,50.7,2022,49.3,3165,77.2,3039,74.1,581,14.2,3165,3165,1539,48.6,1626,51.4,2014
1400000US06037430902,"Census Tract 4309.02, Los Angeles County, California",4539,4539,2080,45.8,2459,54.2,3555,78.3,3458,76.2,837,18.4,3555,3555,1554,43.7,2001,56.3,2014
1400000US06037431001,"Census Tract 4310.01, Los Angeles County, California",7445,7445,3782,50.8,3663,49.2,5399,72.5,5059,68.0,679,9.1,5399,5399,2743,50.8,2656,49.2,2014
1400000US06037431002,"Census Tract 4310.02, Los Angeles County, California",3116,3116,1494,47.9,1622,52.1,2515,80.7,2400,77.0,775,24.9,2515,2515,1087,43.2,1428,56.8,2014
1400000US06037431100,"Census Tract 4311, Los Angeles County, California",7015,7015,3620,51.6,3395,48.4,5257,74.9,4967,70.8,986,14.1,5257,5257,2639,50.2,2618,49.8,2014
1400000US06037431200,"Census Tract 4312, Los Angeles County, California",6264,6264,3147,50.2,3117,49.8,4833,77.2,4556,72.7,710,11.3,4833,4833,2524,52.2,2309,47.8,2014
1400000US06037431300,"Census Tract 4313, Los Angeles County, California",2889,2889,1391,48.1,1498,51.9,2157,74.7,2005,69.4,381,13.2,2157,2157,1042,48.3,1115,51.7,2014
1400000US06037431400,"Census Tract 4314, Los Angeles County, California",3949,3949,1963,49.7,1986,50.3,3080,78.0,3016,76.4,833,21.1,3080,3080,1518,49.3,1562,50.7,2014
1400000US06037431501,"Census Tract 4315.01, Los Angeles County, California",4490,4490,2252,50.2,2238,49.8,3471,77.3,3384,75.4,1066,23.7,3471,3471,1717,49.5,1754,50.5,2014
1400000US06037431502,"Census Tract 4315.02, Los Angeles County, California",4436,4436,2168,48.9,2268,51.1,3551,80.0,3353,75.6,776,17.5,3551,3551,1658,46.7,1893,53.3,2014
1400000US06037431600,"Census Tract 4316, Los Angeles County, California",3870,3870,1896,49.0,1974,51.0,3178,82.1,3089,79.8,938,24.2,3178,3178,1542,48.5,1636,51.5,2014
1400000US06037431700,"Census Tract 4317, Los Angeles County, California",6389,6389,2877,45.0,3512,55.0,4995,78.2,4824,75.5,1530,23.9,4995,4995,2332,46.7,2663,53.3,2014
1400000US06037431800,"Census Tract 4318, Los Angeles County, California",6121,6121,2709,44.3,3412,55.7,4843,79.1,4525,73.9,1299,21.2,4843,4843,2181,45.0,2662,55.0,2014
1400000US06037431900,"Census Tract 4319, Los Angeles County, California",4307,4307,1912,44.4,2395,55.6,3539,82.2,3444,80.0,867,20.1,3539,3539,1568,44.3,1971,55.7,2014
1400000US06037432000,"Census Tract 4320, Los Angeles County, California",7853,7853,3562,45.4,4291,54.6,6278,79.9,6113,77.8,1765,22.5,6278,6278,2716,43.3,3562,56.7,2014
1400000US06037432101,"Census Tract 4321.01, Los Angeles County, California",4279,4279,1834,42.9,2445,57.1,3431,80.2,3282,76.7,819,19.1,3431,3431,1441,42.0,1990,58.0,2014
1400000US06037432102,"Census Tract 4321.02, Los Angeles County, California",5420,5420,2428,44.8,2992,55.2,4130,76.2,3997,73.7,1111,20.5,4130,4130,1878,45.5,2252,54.5,2014
1400000US06037432201,"Census Tract 4322.01, Los Angeles County, California",4458,4458,1903,42.7,2555,57.3,3586,80.4,3479,78.0,933,20.9,3586,3586,1556,43.4,2030,56.6,2014
1400000US06037432202,"Census Tract 4322.02, Los Angeles County, California",4401,4401,2132,48.4,2269,51.6,3541,80.5,3394,77.1,734,16.7,3541,3541,1668,47.1,1873,52.9,2014
1400000US06037432300,"Census Tract 4323, Los Angeles County, California",4198,4198,2297,54.7,1901,45.3,3278,78.1,3129,74.5,779,18.6,3278,3278,1778,54.2,1500,45.8,2014
1400000US06037432401,"Census Tract 4324.01, Los Angeles County, California",4166,4166,2018,48.4,2148,51.6,3070,73.7,2887,69.3,544,13.1,3070,3070,1426,46.4,1644,53.6,2014
1400000US06037432402,"Census Tract 4324.02, Los Angeles County, California",6489,6489,3230,49.8,3259,50.2,5098,78.6,4715,72.7,1051,16.2,5098,5098,2645,51.9,2453,48.1,2014
1400000US06037432500,"Census Tract 4325, Los Angeles County, California",8733,8733,3849,44.1,4884,55.9,6625,75.9,6468,74.1,1652,18.9,6625,6625,2987,45.1,3638,54.9,2014
1400000US06037432601,"Census Tract 4326.01, Los Angeles County, California",6854,6854,3519,51.3,3335,48.7,5288,77.2,4813,70.2,883,12.9,5288,5288,2706,51.2,2582,48.8,2014
1400000US06037432602,"Census Tract 4326.02, Los Angeles County, California",4678,4678,2215,47.3,2463,52.7,3680,78.7,3448,73.7,727,15.5,3680,3680,1806,49.1,1874,50.9,2014
1400000US06037432700,"Census Tract 4327, Los Angeles County, California",5117,5117,2604,50.9,2513,49.1,3924,76.7,3760,73.5,829,16.2,3924,3924,1890,48.2,2034,51.8,2014
1400000US06037432801,"Census Tract 4328.01, Los Angeles County, California",3055,3055,1576,51.6,1479,48.4,2343,76.7,2190,71.7,760,24.9,2343,2343,1159,49.5,1184,50.5,2014
1400000US06037432802,"Census Tract 4328.02, Los Angeles County, California",5220,5220,2762,52.9,2458,47.1,4019,77.0,3851,73.8,692,13.3,4019,4019,2159,53.7,1860,46.3,2014
1400000US06037432901,"Census Tract 4329.01, Los Angeles County, California",4941,4941,2406,48.7,2535,51.3,3880,78.5,3709,75.1,756,15.3,3880,3880,1819,46.9,2061,53.1,2014
1400000US06037432902,"Census Tract 4329.02, Los Angeles County, California",3594,3594,1644,45.7,1950,54.3,2764,76.9,2658,74.0,675,18.8,2764,2764,1321,47.8,1443,52.2,2014
1400000US06037433101,"Census Tract 4331.01, Los Angeles County, California",2521,2521,1197,47.5,1324,52.5,2010,79.7,1964,77.9,412,16.3,2010,2010,908,45.2,1102,54.8,2014
1400000US06037433102,"Census Tract 4331.02, Los Angeles County, California",4663,4663,2129,45.7,2534,54.3,3560,76.3,3288,70.5,473,10.1,3560,3560,1568,44.0,1992,56.0,2014
1400000US06037433200,"Census Tract 4332, Los Angeles County, California",6400,6400,3172,49.6,3228,50.4,4641,72.5,4438,69.3,994,15.5,4641,4641,2278,49.1,2363,50.9,2014
1400000US06037433302,"Census Tract 4333.02, Los Angeles County, California",1896,1896,897,47.3,999,52.7,1376,72.6,1257,66.3,275,14.5,1376,1376,657,47.7,719,52.3,2014
1400000US06037433304,"Census Tract 4333.04, Los Angeles County, California",4909,4909,2250,45.8,2659,54.2,3617,73.7,3413,69.5,613,12.5,3617,3617,1682,46.5,1935,53.5,2014
1400000US06037433305,"Census Tract 4333.05, Los Angeles County, California",5189,5189,2491,48.0,2698,52.0,3538,68.2,3434,66.2,354,6.8,3538,3538,1686,47.7,1852,52.3,2014
1400000US06037433306,"Census Tract 4333.06, Los Angeles County, California",3402,3402,1745,51.3,1657,48.7,2469,72.6,2275,66.9,425,12.5,2469,2469,1180,47.8,1289,52.2,2014
1400000US06037433307,"Census Tract 4333.07, Los Angeles County, California",3119,3119,1638,52.5,1481,47.5,2408,77.2,2240,71.8,497,15.9,2408,2408,1228,51.0,1180,49.0,2014
1400000US06037433401,"Census Tract 4334.01, Los Angeles County, California",2728,2728,1396,51.2,1332,48.8,2005,73.5,1908,69.9,397,14.6,2005,2005,1033,51.5,972,48.5,2014
1400000US06037433402,"Census Tract 4334.02, Los Angeles County, California",4474,4474,2158,48.2,2316,51.8,3009,67.3,2865,64.0,641,14.3,3009,3009,1496,49.7,1513,50.3,2014
1400000US06037433403,"Census Tract 4334.03, Los Angeles County, California",4441,4441,2196,49.4,2245,50.6,3257,73.3,3101,69.8,423,9.5,3257,3257,1590,48.8,1667,51.2,2014
1400000US06037433501,"Census Tract 4335.01, Los Angeles County, California",1975,1975,1005,50.9,970,49.1,1318,66.7,1143,57.9,154,7.8,1318,1318,675,51.2,643,48.8,2014
1400000US06037433503,"Census Tract 4335.03, Los Angeles County, California",3097,3097,1411,45.6,1686,54.4,2301,74.3,2266,73.2,336,10.8,2301,2301,1062,46.2,1239,53.8,2014
1400000US06037433504,"Census Tract 4335.04, Los Angeles County, California",4650,4650,2575,55.4,2075,44.6,3520,75.7,3277,70.5,413,8.9,3520,3520,2000,56.8,1520,43.2,2014
1400000US06037433601,"Census Tract 4336.01, Los Angeles County, California",5087,5087,2754,54.1,2333,45.9,4094,80.5,3938,77.4,1038,20.4,4094,4094,2177,53.2,1917,46.8,2014
1400000US06037433602,"Census Tract 4336.02, Los Angeles County, California",2594,2594,1237,47.7,1357,52.3,2106,81.2,1999,77.1,566,21.8,2106,2106,1046,49.7,1060,50.3,2014
1400000US06037433700,"Census Tract 4337, Los Angeles County, California",3700,3700,1965,53.1,1735,46.9,2758,74.5,2585,69.9,505,13.6,2758,2758,1381,50.1,1377,49.9,2014
1400000US06037433801,"Census Tract 4338.01, Los Angeles County, California",6093,6093,3033,49.8,3060,50.2,4075,66.9,3930,64.5,684,11.2,4075,4075,2024,49.7,2051,50.3,2014
1400000US06037433802,"Census Tract 4338.02, Los Angeles County, California",2927,2927,1582,54.0,1345,46.0,2413,82.4,2252,76.9,561,19.2,2413,2413,1310,54.3,1103,45.7,2014
1400000US06037433901,"Census Tract 4339.01, Los Angeles County, California",5822,5822,2865,49.2,2957,50.8,3974,68.3,3574,61.4,484,8.3,3974,3974,1942,48.9,2032,51.1,2014
1400000US06037433902,"Census Tract 4339.02, Los Angeles County, California",3812,3812,1952,51.2,1860,48.8,2901,76.1,2738,71.8,486,12.7,2901,2901,1500,51.7,1401,48.3,2014
1400000US06037434001,"Census Tract 4340.01, Los Angeles County, California",4469,4469,2322,52.0,2147,48.0,3388,75.8,3121,69.8,494,11.1,3388,3388,1693,50.0,1695,50.0,2014
1400000US06037434003,"Census Tract 4340.03, Los Angeles County, California",4480,4480,2335,52.1,2145,47.9,3186,71.1,2865,64.0,557,12.4,3186,3186,1525,47.9,1661,52.1,2014
1400000US06037434004,"Census Tract 4340.04, Los Angeles County, California",2863,2863,1197,41.8,1666,58.2,2015,70.4,1876,65.5,315,11.0,2015,2015,899,44.6,1116,55.4,2014
1400000US06037460000,"Census Tract 4600, Los Angeles County, California",4709,4709,2244,47.7,2465,52.3,3728,79.2,3583,76.1,1083,23.0,3728,3728,1659,44.5,2069,55.5,2014
1400000US06037460100,"Census Tract 4601, Los Angeles County, California",6051,6051,3067,50.7,2984,49.3,4775,78.9,4688,77.5,1517,25.1,4775,4775,2403,50.3,2372,49.7,2014
1400000US06037460200,"Census Tract 4602, Los Angeles County, California",5685,5685,2742,48.2,2943,51.8,4676,82.3,4457,78.4,1100,19.3,4676,4676,2371,50.7,2305,49.3,2014
1400000US06037460301,"Census Tract 4603.01, Los Angeles County, California",4510,4510,2123,47.1,2387,52.9,3553,78.8,3499,77.6,815,18.1,3553,3553,1655,46.6,1898,53.4,2014
1400000US06037460302,"Census Tract 4603.02, Los Angeles County, California",4756,4756,2284,48.0,2472,52.0,3534,74.3,3321,69.8,561,11.8,3534,3534,1669,47.2,1865,52.8,2014
1400000US06037460401,"Census Tract 4604.01, Los Angeles County, California",1034,1034,464,44.9,570,55.1,774,74.9,713,69.0,181,17.5,774,774,385,49.7,389,50.3,2014
1400000US06037460501,"Census Tract 4605.01, Los Angeles County, California",5682,5682,2805,49.4,2877,50.6,4255,74.9,4018,70.7,1245,21.9,4255,4255,2023,47.5,2232,52.5,2014
1400000US06037460502,"Census Tract 4605.02, Los Angeles County, California",4488,4488,2250,50.1,2238,49.9,3267,72.8,3136,69.9,776,17.3,3267,3267,1641,50.2,1626,49.8,2014
1400000US06037460600,"Census Tract 4606, Los Angeles County, California",4529,4529,2193,48.4,2336,51.6,3400,75.1,3254,71.8,923,20.4,3400,3400,1599,47.0,1801,53.0,2014
1400000US06037460700,"Census Tract 4607, Los Angeles County, California",5040,5040,2486,49.3,2554,50.7,3725,73.9,3471,68.9,1146,22.7,3725,3725,1725,46.3,2000,53.7,2014
1400000US06037460800,"Census Tract 4608, Los Angeles County, California",3064,3064,1458,47.6,1606,52.4,2463,80.4,2389,78.0,1032,33.7,2463,2463,1171,47.5,1292,52.5,2014
1400000US06037460900,"Census Tract 4609, Los Angeles County, California",6871,6871,3598,52.4,3273,47.6,5201,75.7,4988,72.6,926,13.5,5201,5201,2665,51.2,2536,48.8,2014
1400000US06037461000,"Census Tract 4610, Los Angeles County, California",6367,6367,3103,48.7,3264,51.3,4725,74.2,4404,69.2,881,13.8,4725,4725,2189,46.3,2536,53.7,2014
1400000US06037461100,"Census Tract 4611, Los Angeles County, California",5002,5002,2592,51.8,2410,48.2,3798,75.9,3475,69.5,648,13.0,3798,3798,1880,49.5,1918,50.5,2014
1400000US06037461200,"Census Tract 4612, Los Angeles County, California",4679,4679,2261,48.3,2418,51.7,3630,77.6,3561,76.1,1103,23.6,3630,3630,1697,46.7,1933,53.3,2014
1400000US06037461300,"Census Tract 4613, Los Angeles County, California",6931,6931,3301,47.6,3630,52.4,5843,84.3,5578,80.5,1564,22.6,5843,5843,2800,47.9,3043,52.1,2014
1400000US06037461400,"Census Tract 4614, Los Angeles County, California",3373,3373,1621,48.1,1752,51.9,2697,80.0,2594,76.9,552,16.4,2697,2697,1287,47.7,1410,52.3,2014
1400000US06037461501,"Census Tract 4615.01, Los Angeles County, California",4296,4296,2122,49.4,2174,50.6,3343,77.8,3269,76.1,595,13.9,3343,3343,1630,48.8,1713,51.2,2014
1400000US06037461502,"Census Tract 4615.02, Los Angeles County, California",7408,7408,3785,51.1,3623,48.9,5679,76.7,5436,73.4,1376,18.6,5679,5679,2766,48.7,2913,51.3,2014
1400000US06037461600,"Census Tract 4616, Los Angeles County, California",6217,6217,3019,48.6,3198,51.4,4495,72.3,4071,65.5,685,11.0,4495,4495,2173,48.3,2322,51.7,2014
1400000US06037461700,"Census Tract 4617, Los Angeles County, California",1469,1469,726,49.4,743,50.6,1263,86.0,1202,81.8,362,24.6,1263,1263,649,51.4,614,48.6,2014
1400000US06037461901,"Census Tract 4619.01, Los Angeles County, California",4883,4883,2469,50.6,2414,49.4,3667,75.1,3332,68.2,329,6.7,3667,3667,1862,50.8,1805,49.2,2014
1400000US06037461902,"Census Tract 4619.02, Los Angeles County, California",1530,1530,785,51.3,745,48.7,1395,91.2,1361,89.0,238,15.6,1395,1395,657,47.1,738,52.9,2014
1400000US06037462001,"Census Tract 4620.01, Los Angeles County, California",3998,3998,2072,51.8,1926,48.2,3022,75.6,2891,72.3,212,5.3,3022,3022,1599,52.9,1423,47.1,2014
1400000US06037462002,"Census Tract 4620.02, Los Angeles County, California",4101,4101,2114,51.5,1987,48.5,3104,75.7,2783,67.9,293,7.1,3104,3104,1564,50.4,1540,49.6,2014
1400000US06037462100,"Census Tract 4621, Los Angeles County, California",5239,5239,2653,50.6,2586,49.4,3834,73.2,3632,69.3,714,13.6,3834,3834,1865,48.6,1969,51.4,2014
1400000US06037462201,"Census Tract 4622.01, Los Angeles County, California",3634,3634,1459,40.1,2175,59.9,3150,86.7,3000,82.6,1286,35.4,3150,3150,1303,41.4,1847,58.6,2014
1400000US06037462202,"Census Tract 4622.02, Los Angeles County, California",3210,3210,1638,51.0,1572,49.0,2663,83.0,2607,81.2,234,7.3,2663,2663,1300,48.8,1363,51.2,2014
1400000US06037462301,"Census Tract 4623.01, Los Angeles County, California",4824,4824,2408,49.9,2416,50.1,3691,76.5,3478,72.1,525,10.9,3691,3691,1662,45.0,2029,55.0,2014
1400000US06037462302,"Census Tract 4623.02, Los Angeles County, California",2606,2606,1373,52.7,1233,47.3,2347,90.1,2252,86.4,196,7.5,2347,2347,1255,53.5,1092,46.5,2014
1400000US06037462400,"Census Tract 4624, Los Angeles County, California",4355,4355,2289,52.6,2066,47.4,3464,79.5,3377,77.5,845,19.4,3464,3464,1697,49.0,1767,51.0,2014
1400000US06037462500,"Census Tract 4625, Los Angeles County, California",6089,6089,2819,46.3,3270,53.7,4913,80.7,4788,78.6,1150,18.9,4913,4913,2280,46.4,2633,53.6,2014
1400000US06037462600,"Census Tract 4626, Los Angeles County, California",2402,2402,1104,46.0,1298,54.0,1954,81.3,1852,77.1,534,22.2,1954,1954,894,45.8,1060,54.2,2014
1400000US06037462700,"Census Tract 4627, Los Angeles County, California",5395,5395,2649,49.1,2746,50.9,4681,86.8,4356,80.7,609,11.3,4681,4681,2455,52.4,2226,47.6,2014
1400000US06037462800,"Census Tract 4628, Los Angeles County, California",2646,2646,1269,48.0,1377,52.0,2144,81.0,2083,78.7,430,16.3,2144,2144,1037,48.4,1107,51.6,2014
1400000US06037462900,"Census Tract 4629, Los Angeles County, California",3769,3769,1935,51.3,1834,48.7,2935,77.9,2854,75.7,828,22.0,2935,2935,1373,46.8,1562,53.2,2014
1400000US06037463000,"Census Tract 4630, Los Angeles County, California",2179,2179,959,44.0,1220,56.0,1739,79.8,1716,78.8,530,24.3,1739,1739,764,43.9,975,56.1,2014
1400000US06037463101,"Census Tract 4631.01, Los Angeles County, California",2520,2520,1322,52.5,1198,47.5,2012,79.8,1931,76.6,523,20.8,2012,2012,1001,49.8,1011,50.2,2014
1400000US06037463102,"Census Tract 4631.02, Los Angeles County, California",3603,3603,1897,52.7,1706,47.3,2704,75.0,2618,72.7,639,17.7,2704,2704,1291,47.7,1413,52.3,2014
1400000US06037463200,"Census Tract 4632, Los Angeles County, California",3280,3280,1552,47.3,1728,52.7,2660,81.1,2591,79.0,893,27.2,2660,2660,1229,46.2,1431,53.8,2014
1400000US06037463300,"Census Tract 4633, Los Angeles County, California",2143,2143,991,46.2,1152,53.8,1743,81.3,1690,78.9,398,18.6,1743,1743,849,48.7,894,51.3,2014
1400000US06037463400,"Census Tract 4634, Los Angeles County, California",5459,5459,2885,52.8,2574,47.2,4606,84.4,4555,83.4,888,16.3,4606,4606,2408,52.3,2198,47.7,2014
1400000US06037463500,"Census Tract 4635, Los Angeles County, California",5983,5983,3470,58.0,2513,42.0,5196,86.8,4393,73.4,887,14.8,5196,5196,2862,55.1,2334,44.9,2014
1400000US06037463601,"Census Tract 4636.01, Los Angeles County, California",5948,5948,2817,47.4,3131,52.6,5348,89.9,5243,88.1,979,16.5,5348,5348,2571,48.1,2777,51.9,2014
1400000US06037463602,"Census Tract 4636.02, Los Angeles County, California",5246,5246,2507,47.8,2739,52.2,4770,90.9,4684,89.3,941,17.9,4770,4770,2305,48.3,2465,51.7,2014
1400000US06037463700,"Census Tract 4637, Los Angeles County, California",2468,2468,1278,51.8,1190,48.2,2269,91.9,2249,91.1,659,26.7,2269,2269,1190,52.4,1079,47.6,2014
1400000US06037463800,"Census Tract 4638, Los Angeles County, California",3884,3884,1971,50.7,1913,49.3,3157,81.3,3147,81.0,969,24.9,3157,3157,1610,51.0,1547,49.0,2014
1400000US06037463900,"Census Tract 4639, Los Angeles County, California",3415,3415,1648,48.3,1767,51.7,2918,85.4,2891,84.7,1306,38.2,2918,2918,1323,45.3,1595,54.7,2014
1400000US06037464000,"Census Tract 4640, Los Angeles County, California",5797,5797,2888,49.8,2909,50.2,4779,82.4,4761,82.1,1104,19.0,4779,4779,2290,47.9,2489,52.1,2014
