GeoID,Geographic Area Name,Estimate!!SEX AND AGE!!Total population,Percent!!SEX AND AGE!!Total population,Estimate!!SEX AND AGE!!Total population!!Male,Percent!!SEX AND AGE!!Total population!!Male,Estimate!!SEX AND AGE!!Total population!!Female,Percent!!SEX AND AGE!!Total population!!Female,Estimate!!SEX AND AGE!!18 years and over,Percent!!SEX AND AGE!!18 years and over,Estimate!!SEX AND AGE!!21 years and over,Percent!!SEX AND AGE!!21 years and over,Estimate!!SEX AND AGE!!62 years and over,Percent!!SEX AND AGE!!62 years and over,Estimate!!SEX AND AGE!!18 years and over.1,Percent!!SEX AND AGE!!18 years and over.1,Estimate!!SEX AND AGE!!18 years and over!!Male,Percent!!SEX AND AGE!!18 years and over!!Male,Estimate!!SEX AND AGE!!18 years and over!!Female,Percent!!SEX AND AGE!!18 years and over!!Female,year
1400000US06037603006,"Census Tract 6030.06, Los Angeles County, California",1935,1935,897,46.4,1038,53.6,1557,80.5,1484,76.7,355,18.3,1557,1557,734,47.1,823,52.9,2016
1400000US06037603101,"Census Tract 6031.01, Los Angeles County, California",3997,3997,1824,45.6,2173,54.4,3166,79.2,3064,76.7,842,21.1,3166,3166,1419,44.8,1747,55.2,2016
1400000US06037603102,"Census Tract 6031.02, Los Angeles County, California",3736,3736,1795,48.0,1941,52.0,3028,81.0,2879,77.1,853,22.8,3028,3028,1363,45.0,1665,55.0,2016
1400000US06037603200,"Census Tract 6032, Los Angeles County, California",3320,3320,1539,46.4,1781,53.6,2721,82.0,2628,79.2,906,27.3,2721,2721,1328,48.8,1393,51.2,2016
1400000US06037603301,"Census Tract 6033.01, Los Angeles County, California",3631,3631,1784,49.1,1847,50.9,3184,87.7,3146,86.6,985,27.1,3184,3184,1606,50.4,1578,49.6,2016
1400000US06037603302,"Census Tract 6033.02, Los Angeles County, California",4106,4106,1920,46.8,2186,53.2,3363,81.9,3284,80.0,1007,24.5,3363,3363,1645,48.9,1718,51.1,2016
1400000US06037603400,"Census Tract 6034, Los Angeles County, California",4423,4423,2078,47.0,2345,53.0,3267,73.9,3088,69.8,790,17.9,3267,3267,1545,47.3,1722,52.7,2016
1400000US06037603500,"Census Tract 6035, Los Angeles County, California",2996,2996,1460,48.7,1536,51.3,2363,78.9,2260,75.4,517,17.3,2363,2363,1093,46.3,1270,53.7,2016
1400000US06037603600,"Census Tract 6036, Los Angeles County, California",4294,4294,2160,50.3,2134,49.7,3607,84.0,3484,81.1,799,18.6,3607,3607,1838,51.0,1769,49.0,2016
1400000US06037603702,"Census Tract 6037.02, Los Angeles County, California",4972,4972,2229,44.8,2743,55.2,3950,79.4,3802,76.5,1139,22.9,3950,3950,1793,45.4,2157,54.6,2016
1400000US06037603703,"Census Tract 6037.03, Los Angeles County, California",2575,2575,1242,48.2,1333,51.8,2119,82.3,2027,78.7,510,19.8,2119,2119,1044,49.3,1075,50.7,2016
1400000US06037603704,"Census Tract 6037.04, Los Angeles County, California",6650,6650,3224,48.5,3426,51.5,4807,72.3,4543,68.3,840,12.6,4807,4807,2046,42.6,2761,57.4,2016
1400000US06037603801,"Census Tract 6038.01, Los Angeles County, California",4763,4763,2402,50.4,2361,49.6,3559,74.7,3338,70.1,363,7.6,3559,3559,1846,51.9,1713,48.1,2016
1400000US06037603802,"Census Tract 6038.02, Los Angeles County, California",4090,4090,2166,53.0,1924,47.0,3102,75.8,2937,71.8,573,14.0,3102,3102,1582,51.0,1520,49.0,2016
1400000US06037603900,"Census Tract 6039, Los Angeles County, California",7734,7734,4147,53.6,3587,46.4,5729,74.1,5563,71.9,844,10.9,5729,5729,3034,53.0,2695,47.0,2016
1400000US06037604001,"Census Tract 6040.01, Los Angeles County, California",4550,4550,2242,49.3,2308,50.7,3388,74.5,3208,70.5,446,9.8,3388,3388,1735,51.2,1653,48.8,2016
1400000US06037604002,"Census Tract 6040.02, Los Angeles County, California",4855,4855,2335,48.1,2520,51.9,3787,78.0,3556,73.2,677,13.9,3787,3787,1807,47.7,1980,52.3,2016
1400000US06037604100,"Census Tract 6041, Los Angeles County, California",7169,7169,3889,54.2,3280,45.8,5701,79.5,5374,75.0,897,12.5,5701,5701,3023,53.0,2678,47.0,2016
1400000US06037609900,"Census Tract 6099, Los Angeles County, California",1977,1977,987,49.9,990,50.1,1697,85.8,1626,82.2,600,30.3,1697,1697,795,46.8,902,53.2,2016
1400000US06037620001,"Census Tract 6200.01, Los Angeles County, California",3919,3919,1980,50.5,1939,49.5,3095,79.0,2875,73.4,579,14.8,3095,3095,1476,47.7,1619,52.3,2016
1400000US06037620002,"Census Tract 6200.02, Los Angeles County, California",3510,3510,1896,54.0,1614,46.0,2589,73.8,2487,70.9,477,13.6,2589,2589,1340,51.8,1249,48.2,2016
1400000US06037620101,"Census Tract 6201.01, Los Angeles County, California",5625,5625,2642,47.0,2983,53.0,4234,75.3,4083,72.6,725,12.9,4234,4234,2021,47.7,2213,52.3,2016
1400000US06037620102,"Census Tract 6201.02, Los Angeles County, California",3847,3847,1849,48.1,1998,51.9,2999,78.0,2882,74.9,426,11.1,2999,2999,1393,46.4,1606,53.6,2016
1400000US06037620201,"Census Tract 6202.01, Los Angeles County, California",1422,1422,771,54.2,651,45.8,1251,88.0,1243,87.4,122,8.6,1251,1251,677,54.1,574,45.9,2016
1400000US06037620301,"Census Tract 6203.01, Los Angeles County, California",5043,5043,2283,45.3,2760,54.7,3481,69.0,3402,67.5,917,18.2,3481,3481,1580,45.4,1901,54.6,2016
1400000US06037620303,"Census Tract 6203.03, Los Angeles County, California",4271,4271,2021,47.3,2250,52.7,2952,69.1,2913,68.2,770,18.0,2952,2952,1362,46.1,1590,53.9,2016
1400000US06037620305,"Census Tract 6203.05, Los Angeles County, California",5742,5742,2892,50.4,2850,49.6,4705,81.9,4606,80.2,1226,21.4,4705,4705,2358,50.1,2347,49.9,2016
1400000US06037620400,"Census Tract 6204, Los Angeles County, California",5213,5213,2566,49.2,2647,50.8,3942,75.6,3821,73.3,1069,20.5,3942,3942,1878,47.6,2064,52.4,2016
1400000US06037620501,"Census Tract 6205.01, Los Angeles County, California",6254,6254,3265,52.2,2989,47.8,4599,73.5,4391,70.2,793,12.7,4599,4599,2373,51.6,2226,48.4,2016
1400000US06037620521,"Census Tract 6205.21, Los Angeles County, California",3963,3963,1930,48.7,2033,51.3,2874,72.5,2780,70.1,499,12.6,2874,2874,1330,46.3,1544,53.7,2016
1400000US06037620522,"Census Tract 6205.22, Los Angeles County, California",4841,4841,2384,49.2,2457,50.8,3806,78.6,3763,77.7,654,13.5,3806,3806,1902,50.0,1904,50.0,2016
1400000US06037620601,"Census Tract 6206.01, Los Angeles County, California",5310,5310,2614,49.2,2696,50.8,4432,83.5,4302,81.0,798,15.0,4432,4432,2025,45.7,2407,54.3,2016
1400000US06037620602,"Census Tract 6206.02, Los Angeles County, California",5518,5518,2727,49.4,2791,50.6,4262,77.2,4110,74.5,823,14.9,4262,4262,2077,48.7,2185,51.3,2016
1400000US06037620701,"Census Tract 6207.01, Los Angeles County, California",6549,6549,3128,47.8,3421,52.2,5339,81.5,5242,80.0,804,12.3,5339,5339,2682,50.2,2657,49.8,2016
1400000US06037620702,"Census Tract 6207.02, Los Angeles County, California",7004,7004,3677,52.5,3327,47.5,5201,74.3,5183,74.0,1027,14.7,5201,5201,2732,52.5,2469,47.5,2016
1400000US06037620800,"Census Tract 6208, Los Angeles County, California",8190,8190,4067,49.7,4123,50.3,6215,75.9,6002,73.3,1650,20.1,6215,6215,2953,47.5,3262,52.5,2016
1400000US06037620901,"Census Tract 6209.01, Los Angeles County, California",2840,2840,1445,50.9,1395,49.1,2092,73.7,2035,71.7,613,21.6,2092,2092,1030,49.2,1062,50.8,2016
1400000US06037620904,"Census Tract 6209.04, Los Angeles County, California",2852,2852,1317,46.2,1535,53.8,2200,77.1,2129,74.6,646,22.7,2200,2200,1002,45.5,1198,54.5,2016
1400000US06037621001,"Census Tract 6210.01, Los Angeles County, California",4540,4540,2350,51.8,2190,48.2,3543,78.0,3517,77.5,864,19.0,3543,3543,1808,51.0,1735,49.0,2016
1400000US06037621002,"Census Tract 6210.02, Los Angeles County, California",1005,1005,532,52.9,473,47.1,873,86.9,852,84.8,200,19.9,873,873,462,52.9,411,47.1,2016
1400000US06037621004,"Census Tract 6210.04, Los Angeles County, California",4303,4303,2070,48.1,2233,51.9,3684,85.6,3642,84.6,652,15.2,3684,3684,1820,49.4,1864,50.6,2016
1400000US06037621102,"Census Tract 6211.02, Los Angeles County, California",2997,2997,1474,49.2,1523,50.8,2182,72.8,2128,71.0,395,13.2,2182,2182,1032,47.3,1150,52.7,2016
1400000US06037621104,"Census Tract 6211.04, Los Angeles County, California",6881,6881,3561,51.8,3320,48.2,5621,81.7,5597,81.3,641,9.3,5621,5621,2912,51.8,2709,48.2,2016
1400000US06037621201,"Census Tract 6212.01, Los Angeles County, California",6292,6292,3237,51.4,3055,48.6,5073,80.6,4818,76.6,896,14.2,5073,5073,2613,51.5,2460,48.5,2016
1400000US06037621204,"Census Tract 6212.04, Los Angeles County, California",3161,3161,1643,52.0,1518,48.0,2982,94.3,2883,91.2,815,25.8,2982,2982,1508,50.6,1474,49.4,2016
1400000US06037621301,"Census Tract 6213.01, Los Angeles County, California",7437,7437,3985,53.6,3452,46.4,5467,73.5,5423,72.9,1129,15.2,5467,5467,2687,49.1,2780,50.9,2016
1400000US06037621324,"Census Tract 6213.24, Los Angeles County, California",3977,3977,2023,50.9,1954,49.1,3237,81.4,3171,79.7,724,18.2,3237,3237,1666,51.5,1571,48.5,2016
1400000US06037621326,"Census Tract 6213.26, Los Angeles County, California",2990,2990,1565,52.3,1425,47.7,2679,89.6,2646,88.5,480,16.1,2679,2679,1429,53.3,1250,46.7,2016
1400000US06037621400,"Census Tract 6214, Los Angeles County, California",4368,4368,1948,44.6,2420,55.4,3297,75.5,3202,73.3,852,19.5,3297,3297,1479,44.9,1818,55.1,2016
1400000US06037650001,"Census Tract 6500.01, Los Angeles County, California",5985,5985,3160,52.8,2825,47.2,4803,80.3,4427,74.0,1292,21.6,4803,4803,2499,52.0,2304,48.0,2016
1400000US06037650003,"Census Tract 6500.03, Los Angeles County, California",3185,3185,1604,50.4,1581,49.6,2592,81.4,2378,74.7,386,12.1,2592,2592,1248,48.1,1344,51.9,2016
1400000US06037650004,"Census Tract 6500.04, Los Angeles County, California",3962,3962,1856,46.8,2106,53.2,3149,79.5,2919,73.7,489,12.3,3149,3149,1517,48.2,1632,51.8,2016
1400000US06037650101,"Census Tract 6501.01, Los Angeles County, California",5912,5912,2878,48.7,3034,51.3,4649,78.6,4466,75.5,1376,23.3,4649,4649,2153,46.3,2496,53.7,2016
1400000US06037650102,"Census Tract 6501.02, Los Angeles County, California",2372,2372,1200,50.6,1172,49.4,1889,79.6,1793,75.6,365,15.4,1889,1889,942,49.9,947,50.1,2016
1400000US06037650200,"Census Tract 6502, Los Angeles County, California",6356,6356,3217,50.6,3139,49.4,4783,75.3,4472,70.4,1197,18.8,4783,4783,2321,48.5,2462,51.5,2016
1400000US06037650300,"Census Tract 6503, Los Angeles County, California",6890,6890,3495,50.7,3395,49.3,5592,81.2,5313,77.1,1196,17.4,5592,5592,2783,49.8,2809,50.2,2016
1400000US06037650401,"Census Tract 6504.01, Los Angeles County, California",4607,4607,2151,46.7,2456,53.3,3619,78.6,3438,74.6,782,17.0,3619,3619,1701,47.0,1918,53.0,2016
1400000US06037650501,"Census Tract 6505.01, Los Angeles County, California",3106,3106,1615,52.0,1491,48.0,2330,75.0,2210,71.2,605,19.5,2330,2330,1125,48.3,1205,51.7,2016
1400000US06037650502,"Census Tract 6505.02, Los Angeles County, California",4280,4280,2035,47.5,2245,52.5,3477,81.2,3286,76.8,983,23.0,3477,3477,1630,46.9,1847,53.1,2016
1400000US06037650602,"Census Tract 6506.02, Los Angeles County, California",7229,7229,3540,49.0,3689,51.0,5798,80.2,5413,74.9,1278,17.7,5798,5798,2882,49.7,2916,50.3,2016
1400000US06037650603,"Census Tract 6506.03, Los Angeles County, California",3740,3740,1654,44.2,2086,55.8,3092,82.7,2937,78.5,946,25.3,3092,3092,1442,46.6,1650,53.4,2016
1400000US06037650604,"Census Tract 6506.04, Los Angeles County, California",5941,5941,3071,51.7,2870,48.3,4749,79.9,4663,78.5,933,15.7,4749,4749,2359,49.7,2390,50.3,2016
1400000US06037650605,"Census Tract 6506.05, Los Angeles County, California",2755,2755,1362,49.4,1393,50.6,2145,77.9,2022,73.4,385,14.0,2145,2145,1044,48.7,1101,51.3,2016
1400000US06037650701,"Census Tract 6507.01, Los Angeles County, California",2394,2394,1154,48.2,1240,51.8,1923,80.3,1858,77.6,654,27.3,1923,1923,845,43.9,1078,56.1,2016
1400000US06037650702,"Census Tract 6507.02, Los Angeles County, California",4732,4732,2299,48.6,2433,51.4,3647,77.1,3479,73.5,875,18.5,3647,3647,1772,48.6,1875,51.4,2016
1400000US06037650800,"Census Tract 6508, Los Angeles County, California",6729,6729,3183,47.3,3546,52.7,5357,79.6,5280,78.5,1155,17.2,5357,5357,2486,46.4,2871,53.6,2016
1400000US06037650901,"Census Tract 6509.01, Los Angeles County, California",6147,6147,3172,51.6,2975,48.4,4987,81.1,4632,75.4,944,15.4,4987,4987,2615,52.4,2372,47.6,2016
1400000US06037650902,"Census Tract 6509.02, Los Angeles County, California",6350,6350,2979,46.9,3371,53.1,4872,76.7,4696,74.0,980,15.4,4872,4872,2286,46.9,2586,53.1,2016
1400000US06037651001,"Census Tract 6510.01, Los Angeles County, California",6191,6191,3040,49.1,3151,50.9,4794,77.4,4488,72.5,1182,19.1,4794,4794,2371,49.5,2423,50.5,2016
1400000US06037651002,"Census Tract 6510.02, Los Angeles County, California",5014,5014,2717,54.2,2297,45.8,4116,82.1,3963,79.0,979,19.5,4116,4116,2163,52.6,1953,47.4,2016
1400000US06037651101,"Census Tract 6511.01, Los Angeles County, California",5191,5191,2470,47.6,2721,52.4,3975,76.6,3849,74.1,1222,23.5,3975,3975,1826,45.9,2149,54.1,2016
1400000US06037651102,"Census Tract 6511.02, Los Angeles County, California",3964,3964,1977,49.9,1987,50.1,3316,83.7,3265,82.4,1183,29.8,3316,3316,1656,49.9,1660,50.1,2016
1400000US06037651201,"Census Tract 6512.01, Los Angeles County, California",4785,4785,2412,50.4,2373,49.6,3814,79.7,3567,74.5,981,20.5,3814,3814,1865,48.9,1949,51.1,2016
1400000US06037651221,"Census Tract 6512.21, Los Angeles County, California",3373,3373,1606,47.6,1767,52.4,2573,76.3,2524,74.8,672,19.9,2573,2573,1211,47.1,1362,52.9,2016
1400000US06037651222,"Census Tract 6512.22, Los Angeles County, California",6081,6081,2927,48.1,3154,51.9,4722,77.7,4498,74.0,691,11.4,4722,4722,2213,46.9,2509,53.1,2016
1400000US06037651302,"Census Tract 6513.02, Los Angeles County, California",6288,6288,2721,43.3,3567,56.7,4914,78.1,4815,76.6,1609,25.6,4914,4914,2077,42.3,2837,57.7,2016
1400000US06037651304,"Census Tract 6513.04, Los Angeles County, California",4850,4850,2421,49.9,2429,50.1,4173,86.0,4135,85.3,1367,28.2,4173,4173,2018,48.4,2155,51.6,2016
1400000US06037651401,"Census Tract 6514.01, Los Angeles County, California",2603,2603,1188,45.6,1415,54.4,2068,79.4,2032,78.1,730,28.0,2068,2068,957,46.3,1111,53.7,2016
1400000US06037651402,"Census Tract 6514.02, Los Angeles County, California",6295,6295,3178,50.5,3117,49.5,4792,76.1,4663,74.1,1141,18.1,4792,4792,2439,50.9,2353,49.1,2016
1400000US06037670001,"Census Tract 6700.01, Los Angeles County, California",3314,3314,1571,47.4,1743,52.6,2751,83.0,2652,80.0,733,22.1,2751,2751,1266,46.0,1485,54.0,2016
1400000US06037670002,"Census Tract 6700.02, Los Angeles County, California",4009,4009,1865,46.5,2144,53.5,3093,77.2,2975,74.2,517,12.9,3093,3093,1528,49.4,1565,50.6,2016
1400000US06037670003,"Census Tract 6700.03, Los Angeles County, California",5535,5535,2738,49.5,2797,50.5,4381,79.2,4174,75.4,825,14.9,4381,4381,2165,49.4,2216,50.6,2016
1400000US06037670100,"Census Tract 6701, Los Angeles County, California",6893,6893,3164,45.9,3729,54.1,5678,82.4,5392,78.2,1007,14.6,5678,5678,2552,44.9,3126,55.1,2016
1400000US06037670201,"Census Tract 6702.01, Los Angeles County, California",3810,3810,1908,50.1,1902,49.9,3010,79.0,2947,77.3,960,25.2,3010,3010,1566,52.0,1444,48.0,2016
1400000US06037670202,"Census Tract 6702.02, Los Angeles County, California",2728,2728,1274,46.7,1454,53.3,2056,75.4,1998,73.2,725,26.6,2056,2056,960,46.7,1096,53.3,2016
1400000US06037670324,"Census Tract 6703.24, Los Angeles County, California",5142,5142,2358,45.9,2784,54.1,3824,74.4,3682,71.6,1512,29.4,3824,3824,1794,46.9,2030,53.1,2016
1400000US06037670326,"Census Tract 6703.26, Los Angeles County, California",3476,3476,1718,49.4,1758,50.6,2750,79.1,2682,77.2,1204,34.6,2750,2750,1327,48.3,1423,51.7,2016
1400000US06037670328,"Census Tract 6703.28, Los Angeles County, California",4964,4964,2521,50.8,2443,49.2,3791,76.4,3651,73.5,1326,26.7,3791,3791,1891,49.9,1900,50.1,2016
1400000US06037670403,"Census Tract 6704.03, Los Angeles County, California",2685,2685,1212,45.1,1473,54.9,2095,78.0,1994,74.3,823,30.7,2095,2095,964,46.0,1131,54.0,2016
1400000US06037670405,"Census Tract 6704.05, Los Angeles County, California",3012,3012,1495,49.6,1517,50.4,2384,79.2,2337,77.6,1060,35.2,2384,2384,1153,48.4,1231,51.6,2016
1400000US06037670406,"Census Tract 6704.06, Los Angeles County, California",1950,1950,901,46.2,1049,53.8,1506,77.2,1476,75.7,641,32.9,1506,1506,713,47.3,793,52.7,2016
1400000US06037670407,"Census Tract 6704.07, Los Angeles County, California",6201,6201,2827,45.6,3374,54.4,4481,72.3,4294,69.2,1118,18.0,4481,4481,1937,43.2,2544,56.8,2016
1400000US06037670411,"Census Tract 6704.11, Los Angeles County, California",4478,4478,2031,45.4,2447,54.6,3340,74.6,3221,71.9,1129,25.2,3340,3340,1536,46.0,1804,54.0,2016
1400000US06037670413,"Census Tract 6704.13, Los Angeles County, California",4886,4886,2334,47.8,2552,52.2,3727,76.3,3620,74.1,1323,27.1,3727,3727,1766,47.4,1961,52.6,2016
1400000US06037670416,"Census Tract 6704.16, Los Angeles County, California",4114,4114,2022,49.1,2092,50.9,3212,78.1,3158,76.8,1198,29.1,3212,3212,1590,49.5,1622,50.5,2016
1400000US06037670500,"Census Tract 6705, Los Angeles County, California",1760,1760,903,51.3,857,48.7,1387,78.8,1325,75.3,584,33.2,1387,1387,705,50.8,682,49.2,2016
1400000US06037670602,"Census Tract 6706.02, Los Angeles County, California",7049,7049,3214,45.6,3835,54.4,5838,82.8,5633,79.9,2495,35.4,5838,5838,2653,45.4,3185,54.6,2016
1400000US06037670701,"Census Tract 6707.01, Los Angeles County, California",7327,7327,3356,45.8,3971,54.2,5805,79.2,5640,77.0,1972,26.9,5805,5805,2561,44.1,3244,55.9,2016
1400000US06037670702,"Census Tract 6707.02, Los Angeles County, California",5367,5367,2808,52.3,2559,47.7,4322,80.5,4210,78.4,1668,31.1,4322,4322,2189,50.6,2133,49.4,2016
1400000US06037700101,"Census Tract 7001.01, Los Angeles County, California",5059,5059,2718,53.7,2341,46.3,4824,95.4,4742,93.7,1243,24.6,4824,4824,2599,53.9,2225,46.1,2016
1400000US06037700102,"Census Tract 7001.02, Los Angeles County, California",3687,3687,1977,53.6,1710,46.4,3498,94.9,3487,94.6,870,23.6,3498,3498,1853,53.0,1645,47.0,2016
1400000US06037700200,"Census Tract 7002, Los Angeles County, California",6944,6944,3571,51.4,3373,48.6,6676,96.1,6660,95.9,932,13.4,6676,6676,3529,52.9,3147,47.1,2016
1400000US06037700300,"Census Tract 7003, Los Angeles County, California",6309,6309,4118,65.3,2191,34.7,6133,97.2,6095,96.6,853,13.5,6133,6133,4061,66.2,2072,33.8,2016
1400000US06037700400,"Census Tract 7004, Los Angeles County, California",5518,5518,3081,55.8,2437,44.2,5199,94.2,5199,94.2,869,15.7,5199,5199,2877,55.3,2322,44.7,2016
1400000US06037700501,"Census Tract 7005.01, Los Angeles County, California",3749,3749,2371,63.2,1378,36.8,3637,97.0,3583,95.6,689,18.4,3637,3637,2307,63.4,1330,36.6,2016
1400000US06037700502,"Census Tract 7005.02, Los Angeles County, California",4395,4395,2839,64.6,1556,35.4,4322,98.3,4286,97.5,729,16.6,4322,4322,2815,65.1,1507,34.9,2016
1400000US06037700600,"Census Tract 7006, Los Angeles County, California",4722,4722,2277,48.2,2445,51.8,3720,78.8,3567,75.5,1313,27.8,3720,3720,1721,46.3,1999,53.7,2016
1400000US06037700700,"Census Tract 7007, Los Angeles County, California",3439,3439,1670,48.6,1769,51.4,2586,75.2,2420,70.4,806,23.4,2586,2586,1227,47.4,1359,52.6,2016
1400000US06037700801,"Census Tract 7008.01, Los Angeles County, California",5863,5863,2682,45.7,3181,54.3,4991,85.1,4972,84.8,1683,28.7,4991,4991,2208,44.2,2783,55.8,2016
1400000US06037700802,"Census Tract 7008.02, Los Angeles County, California",3889,3889,1720,44.2,2169,55.8,3276,84.2,3187,81.9,920,23.7,3276,3276,1420,43.3,1856,56.7,2016
1400000US06037700901,"Census Tract 7009.01, Los Angeles County, California",3892,3892,1901,48.8,1991,51.2,3087,79.3,2934,75.4,619,15.9,3087,3087,1450,47.0,1637,53.0,2016
1400000US06037700902,"Census Tract 7009.02, Los Angeles County, California",7177,7177,3165,44.1,4012,55.9,5618,78.3,5359,74.7,1231,17.2,5618,5618,2527,45.0,3091,55.0,2016
1400000US06037701000,"Census Tract 7010, Los Angeles County, California",5645,5645,2544,45.1,3101,54.9,4462,79.0,4423,78.4,1367,24.2,4462,4462,1989,44.6,2473,55.4,2016
1400000US06037701100,"Census Tract 7011, Los Angeles County, California",1015,1015,879,86.6,136,13.4,990,97.5,977,96.3,277,27.3,990,990,868,87.7,122,12.3,2016
1400000US06037701201,"Census Tract 7012.01, Los Angeles County, California",3730,3730,1878,50.3,1852,49.7,2930,78.6,2887,77.4,1175,31.5,2930,2930,1502,51.3,1428,48.7,2016
1400000US06037701202,"Census Tract 7012.02, Los Angeles County, California",3312,3312,1539,46.5,1773,53.5,2792,84.3,2761,83.4,502,15.2,2792,2792,1241,44.4,1551,55.6,2016
1400000US06037701302,"Census Tract 7013.02, Los Angeles County, California",4917,4917,2132,43.4,2785,56.6,4510,91.7,4464,90.8,712,14.5,4510,4510,1901,42.2,2609,57.8,2016
1400000US06037701304,"Census Tract 7013.04, Los Angeles County, California",6258,6258,3040,48.6,3218,51.4,5276,84.3,5152,82.3,1791,28.6,5276,5276,2521,47.8,2755,52.2,2016
1400000US06037701402,"Census Tract 7014.02, Los Angeles County, California",5961,5961,3085,51.8,2876,48.2,5570,93.4,5570,93.4,1441,24.2,5570,5570,2950,53.0,2620,47.0,2016
1400000US06037701501,"Census Tract 7015.01, Los Angeles County, California",4917,4917,2563,52.1,2354,47.9,4323,87.9,4284,87.1,925,18.8,4323,4323,2169,50.2,2154,49.8,2016
1400000US06037701502,"Census Tract 7015.02, Los Angeles County, California",4002,4002,2023,50.5,1979,49.5,3585,89.6,3558,88.9,811,20.3,3585,3585,1884,52.6,1701,47.4,2016
1400000US06037701601,"Census Tract 7016.01, Los Angeles County, California",4742,4742,2383,50.3,2359,49.7,3608,76.1,3552,74.9,1055,22.2,3608,3608,1788,49.6,1820,50.4,2016
1400000US06037701602,"Census Tract 7016.02, Los Angeles County, California",4288,4288,2161,50.4,2127,49.6,3575,83.4,3401,79.3,505,11.8,3575,3575,1709,47.8,1866,52.2,2016
1400000US06037701701,"Census Tract 7017.01, Los Angeles County, California",3370,3370,1492,44.3,1878,55.7,2837,84.2,2815,83.5,661,19.6,2837,2837,1257,44.3,1580,55.7,2016
1400000US06037701702,"Census Tract 7017.02, Los Angeles County, California",3312,3312,1590,48.0,1722,52.0,3057,92.3,2976,89.9,533,16.1,3057,3057,1453,47.5,1604,52.5,2016
1400000US06037701801,"Census Tract 7018.01, Los Angeles County, California",6244,6244,2703,43.3,3541,56.7,5123,82.0,4849,77.7,1010,16.2,5123,5123,2227,43.5,2896,56.5,2016
1400000US06037701802,"Census Tract 7018.02, Los Angeles County, California",4588,4588,2396,52.2,2192,47.8,4019,87.6,3654,79.6,669,14.6,4019,4019,2187,54.4,1832,45.6,2016
1400000US06037701902,"Census Tract 7019.02, Los Angeles County, California",4517,4517,2344,51.9,2173,48.1,4272,94.6,4166,92.2,779,17.2,4272,4272,2114,49.5,2158,50.5,2016
1400000US06037702002,"Census Tract 7020.02, Los Angeles County, California",6374,6374,3177,49.8,3197,50.2,5593,87.7,5471,85.8,1238,19.4,5593,5593,2836,50.7,2757,49.3,2016
1400000US06037702102,"Census Tract 7021.02, Los Angeles County, California",5981,5981,2907,48.6,3074,51.4,5396,90.2,5393,90.2,1420,23.7,5396,5396,2625,48.6,2771,51.4,2016
1400000US06037702201,"Census Tract 7022.01, Los Angeles County, California",4809,4809,2184,45.4,2625,54.6,3983,82.8,3730,77.6,621,12.9,3983,3983,1824,45.8,2159,54.2,2016
1400000US06037702202,"Census Tract 7022.02, Los Angeles County, California",3951,3951,1954,49.5,1997,50.5,3104,78.6,3061,77.5,781,19.8,3104,3104,1558,50.2,1546,49.8,2016
1400000US06037702300,"Census Tract 7023, Los Angeles County, California",6974,6974,3625,52.0,3349,48.0,5753,82.5,5559,79.7,1446,20.7,5753,5753,2971,51.6,2782,48.4,2016
1400000US06037702400,"Census Tract 7024, Los Angeles County, California",4538,4538,2302,50.7,2236,49.3,3792,83.6,3696,81.4,589,13.0,3792,3792,1826,48.2,1966,51.8,2016
1400000US06037702501,"Census Tract 7025.01, Los Angeles County, California",4486,4486,2011,44.8,2475,55.2,3727,83.1,3668,81.8,896,20.0,3727,3727,1624,43.6,2103,56.4,2016
1400000US06037702502,"Census Tract 7025.02, Los Angeles County, California",4296,4296,1988,46.3,2308,53.7,3548,82.6,3481,81.0,1246,29.0,3548,3548,1492,42.1,2056,57.9,2016
1400000US06037702600,"Census Tract 7026, Los Angeles County, California",5637,5637,2914,51.7,2723,48.3,4698,83.3,4592,81.5,1539,27.3,4698,4698,2303,49.0,2395,51.0,2016
1400000US06037702700,"Census Tract 7027, Los Angeles County, California",3869,3869,1935,50.0,1934,50.0,2860,73.9,2797,72.3,652,16.9,2860,2860,1455,50.9,1405,49.1,2016
1400000US06037702801,"Census Tract 7028.01, Los Angeles County, California",5242,5242,2142,40.9,3100,59.1,4370,83.4,4221,80.5,918,17.5,4370,4370,1803,41.3,2567,58.7,2016
1400000US06037702802,"Census Tract 7028.02, Los Angeles County, California",2523,2523,1377,54.6,1146,45.4,2099,83.2,1998,79.2,409,16.2,2099,2099,1184,56.4,915,43.6,2016
1400000US06037702803,"Census Tract 7028.03, Los Angeles County, California",3191,3191,1631,51.1,1560,48.9,2561,80.3,2480,77.7,483,15.1,2561,2561,1299,50.7,1262,49.3,2016
1400000US06037702901,"Census Tract 7029.01, Los Angeles County, California",9782,9782,5234,53.5,4548,46.5,9014,92.1,8594,87.9,1595,16.3,9014,9014,4981,55.3,4033,44.7,2016
1400000US06037703001,"Census Tract 7030.01, Los Angeles County, California",5990,5990,2766,46.2,3224,53.8,4996,83.4,4844,80.9,871,14.5,4996,4996,2154,43.1,2842,56.9,2016
1400000US06037703002,"Census Tract 7030.02, Los Angeles County, California",7495,7495,3470,46.3,4025,53.7,5881,78.5,5753,76.8,2211,29.5,5881,5881,2731,46.4,3150,53.6,2016
