GeoID,Geographic Area Name,Estimate!!INCOME AND BENEFITS (IN 2016 INFLATION-ADJUSTED DOLLARS)!!With earnings!!Mean earnings (dollars),year
1400000US06037297110,"Census Tract 2971.10, Los Angeles County, California",54806,2016
1400000US06037297120,"Census Tract 2971.20, Los Angeles County, California",56510,2016
1400000US06037297201,"Census Tract 2972.01, Los Angeles County, California",67923,2016
1400000US06037297202,"Census Tract 2972.02, Los Angeles County, California",87282,2016
1400000US06037297300,"Census Tract 2973, Los Angeles County, California",87349,2016
1400000US06037297400,"Census Tract 2974, Los Angeles County, California",132163,2016
1400000US06037297500,"Census Tract 2975, Los Angeles County, California",116121,2016
1400000US06037297601,"Census Tract 2976.01, Los Angeles County, California",75092,2016
1400000US06037297602,"Census Tract 2976.02, Los Angeles County, California",83331,2016
1400000US06037300100,"Census Tract 3001, Los Angeles County, California",143131,2016
1400000US06037300200,"Census Tract 3002, Los Angeles County, California",130263,2016
1400000US06037300301,"Census Tract 3003.01, Los Angeles County, California",124958,2016
1400000US06037300400,"Census Tract 3004, Los Angeles County, California",93799,2016
1400000US06037300501,"Census Tract 3005.01, Los Angeles County, California",102577,2016
1400000US06037300502,"Census Tract 3005.02, Los Angeles County, California",81620,2016
1400000US06037300600,"Census Tract 3006, Los Angeles County, California",91152,2016
1400000US06037300701,"Census Tract 3007.01, Los Angeles County, California",144888,2016
1400000US06037300702,"Census Tract 3007.02, Los Angeles County, California",183867,2016
1400000US06037300800,"Census Tract 3008, Los Angeles County, California",114346,2016
1400000US06037300901,"Census Tract 3009.01, Los Angeles County, California",181843,2016
1400000US06037300902,"Census Tract 3009.02, Los Angeles County, California",148050,2016
1400000US06037301000,"Census Tract 3010, Los Angeles County, California",82189,2016
1400000US06037301100,"Census Tract 3011, Los Angeles County, California",98390,2016
1400000US06037301203,"Census Tract 3012.03, Los Angeles County, California",80591,2016
1400000US06037301204,"Census Tract 3012.04, Los Angeles County, California",76969,2016
1400000US06037301205,"Census Tract 3012.05, Los Angeles County, California",114343,2016
1400000US06037301206,"Census Tract 3012.06, Los Angeles County, California",72096,2016
1400000US06037301300,"Census Tract 3013, Los Angeles County, California",183327,2016
1400000US06037301400,"Census Tract 3014, Los Angeles County, California",150001,2016
1400000US06037301501,"Census Tract 3015.01, Los Angeles County, California",104952,2016
1400000US06037301502,"Census Tract 3015.02, Los Angeles County, California",64678,2016
1400000US06037301601,"Census Tract 3016.01, Los Angeles County, California",68886,2016
1400000US06037301602,"Census Tract 3016.02, Los Angeles County, California",69912,2016
1400000US06037301701,"Census Tract 3017.01, Los Angeles County, California",92021,2016
1400000US06037301702,"Census Tract 3017.02, Los Angeles County, California",67978,2016
1400000US06037301801,"Census Tract 3018.01, Los Angeles County, California",72392,2016
1400000US06037301802,"Census Tract 3018.02, Los Angeles County, California",79001,2016
1400000US06037301900,"Census Tract 3019, Los Angeles County, California",71919,2016
1400000US06037302002,"Census Tract 3020.02, Los Angeles County, California",59361,2016
1400000US06037302003,"Census Tract 3020.03, Los Angeles County, California",55152,2016
1400000US06037302004,"Census Tract 3020.04, Los Angeles County, California",76713,2016
1400000US06037302102,"Census Tract 3021.02, Los Angeles County, California",76788,2016
1400000US06037302103,"Census Tract 3021.03, Los Angeles County, California",61467,2016
1400000US06037302104,"Census Tract 3021.04, Los Angeles County, California",65060,2016
1400000US06037302201,"Census Tract 3022.01, Los Angeles County, California",59754,2016
1400000US06037302202,"Census Tract 3022.02, Los Angeles County, California",56471,2016
1400000US06037302301,"Census Tract 3023.01, Los Angeles County, California",98165,2016
1400000US06037302302,"Census Tract 3023.02, Los Angeles County, California",59631,2016
1400000US06037302401,"Census Tract 3024.01, Los Angeles County, California",58389,2016
1400000US06037302503,"Census Tract 3025.03, Los Angeles County, California",54623,2016
1400000US06037302504,"Census Tract 3025.04, Los Angeles County, California",45283,2016
1400000US06037302505,"Census Tract 3025.05, Los Angeles County, California",47706,2016
1400000US06037302506,"Census Tract 3025.06, Los Angeles County, California",80067,2016
1400000US06037310100,"Census Tract 3101, Los Angeles County, California",140966,2016
1400000US06037310201,"Census Tract 3102.01, Los Angeles County, California",95141,2016
1400000US06037310202,"Census Tract 3102.02, Los Angeles County, California",96112,2016
1400000US06037310300,"Census Tract 3103, Los Angeles County, California",135260,2016
1400000US06037310400,"Census Tract 3104, Los Angeles County, California",95665,2016
1400000US06037310501,"Census Tract 3105.01, Los Angeles County, California",72106,2016
1400000US06037310601,"Census Tract 3106.01, Los Angeles County, California",65152,2016
1400000US06037310602,"Census Tract 3106.02, Los Angeles County, California",101425,2016
1400000US06037310701,"Census Tract 3107.01, Los Angeles County, California",71392,2016
1400000US06037310702,"Census Tract 3107.02, Los Angeles County, California",68945,2016
1400000US06037310703,"Census Tract 3107.03, Los Angeles County, California",70746,2016
1400000US06037310800,"Census Tract 3108, Los Angeles County, California",87391,2016
1400000US06037310900,"Census Tract 3109, Los Angeles County, California",90083,2016
1400000US06037311000,"Census Tract 3110, Los Angeles County, California",116215,2016
1400000US06037311100,"Census Tract 3111, Los Angeles County, California",102059,2016
1400000US06037311200,"Census Tract 3112, Los Angeles County, California",89663,2016
1400000US06037311300,"Census Tract 3113, Los Angeles County, California",115954,2016
1400000US06037311400,"Census Tract 3114, Los Angeles County, California",102962,2016
1400000US06037311500,"Census Tract 3115, Los Angeles County, California",94836,2016
1400000US06037311600,"Census Tract 3116, Los Angeles County, California",85418,2016
1400000US06037311700,"Census Tract 3117, Los Angeles County, California",110583,2016
1400000US06037311801,"Census Tract 3118.01, Los Angeles County, California",65840,2016
1400000US06037311802,"Census Tract 3118.02, Los Angeles County, California",53797,2016
1400000US06037320000,"Census Tract 3200, Los Angeles County, California",-,2016
1400000US06037320100,"Census Tract 3201, Los Angeles County, California",77813,2016
1400000US06037320201,"Census Tract 3202.01, Los Angeles County, California",57399,2016
1400000US06037320202,"Census Tract 3202.02, Los Angeles County, California",83097,2016
1400000US06037320300,"Census Tract 3203, Los Angeles County, California",51336,2016
1400000US06037400204,"Census Tract 4002.04, Los Angeles County, California",122758,2016
1400000US06037400205,"Census Tract 4002.05, Los Angeles County, California",190045,2016
1400000US06037400206,"Census Tract 4002.06, Los Angeles County, California",135442,2016
1400000US06037400207,"Census Tract 4002.07, Los Angeles County, California",143801,2016
1400000US06037400302,"Census Tract 4003.02, Los Angeles County, California",88759,2016
1400000US06037400304,"Census Tract 4003.04, Los Angeles County, California",80574,2016
1400000US06037400402,"Census Tract 4004.02, Los Angeles County, California",135920,2016
1400000US06037400403,"Census Tract 4004.03, Los Angeles County, California",93691,2016
1400000US06037400404,"Census Tract 4004.04, Los Angeles County, California",173925,2016
1400000US06037400501,"Census Tract 4005.01, Los Angeles County, California",159122,2016
1400000US06037400602,"Census Tract 4006.02, Los Angeles County, California",71576,2016
1400000US06037400603,"Census Tract 4006.03, Los Angeles County, California",89366,2016
1400000US06037400604,"Census Tract 4006.04, Los Angeles County, California",87101,2016
1400000US06037400800,"Census Tract 4008, Los Angeles County, California",92238,2016
1400000US06037400900,"Census Tract 4009, Los Angeles County, California",83047,2016
1400000US06037401001,"Census Tract 4010.01, Los Angeles County, California",104759,2016
1400000US06037401002,"Census Tract 4010.02, Los Angeles County, California",94242,2016
1400000US06037401101,"Census Tract 4011.01, Los Angeles County, California",71600,2016
1400000US06037401102,"Census Tract 4011.02, Los Angeles County, California",74673,2016
1400000US06037401201,"Census Tract 4012.01, Los Angeles County, California",105801,2016
1400000US06037401202,"Census Tract 4012.02, Los Angeles County, California",98574,2016
1400000US06037401203,"Census Tract 4012.03, Los Angeles County, California",86205,2016
1400000US06037401303,"Census Tract 4013.03, Los Angeles County, California",156775,2016
1400000US06037401304,"Census Tract 4013.04, Los Angeles County, California",137486,2016
1400000US06037401311,"Census Tract 4013.11, Los Angeles County, California",88952,2016
1400000US06037401312,"Census Tract 4013.12, Los Angeles County, California",81420,2016
1400000US06037401500,"Census Tract 4015, Los Angeles County, California",79999,2016
1400000US06037401601,"Census Tract 4016.01, Los Angeles County, California",90574,2016
1400000US06037401602,"Census Tract 4016.02, Los Angeles County, California",80264,2016
1400000US06037401603,"Census Tract 4016.03, Los Angeles County, California",87210,2016
1400000US06037401701,"Census Tract 4017.01, Los Angeles County, California",88023,2016
1400000US06037401703,"Census Tract 4017.03, Los Angeles County, California",65870,2016
1400000US06037401704,"Census Tract 4017.04, Los Angeles County, California",67406,2016
1400000US06037401800,"Census Tract 4018, Los Angeles County, California",103604,2016
1400000US06037401901,"Census Tract 4019.01, Los Angeles County, California",118216,2016
1400000US06037401902,"Census Tract 4019.02, Los Angeles County, California",121880,2016
1400000US06037402001,"Census Tract 4020.01, Los Angeles County, California",82585,2016
1400000US06037402002,"Census Tract 4020.02, Los Angeles County, California",77223,2016
1400000US06037402101,"Census Tract 4021.01, Los Angeles County, California",74301,2016
1400000US06037402102,"Census Tract 4021.02, Los Angeles County, California",79811,2016
1400000US06037402200,"Census Tract 4022, Los Angeles County, California",84460,2016
1400000US06037402301,"Census Tract 4023.01, Los Angeles County, California",63096,2016
1400000US06037402303,"Census Tract 4023.03, Los Angeles County, California",46701,2016
1400000US06037402304,"Census Tract 4023.04, Los Angeles County, California",40316,2016
1400000US06037402402,"Census Tract 4024.02, Los Angeles County, California",64446,2016
1400000US06037402403,"Census Tract 4024.03, Los Angeles County, California",62991,2016
1400000US06037402404,"Census Tract 4024.04, Los Angeles County, California",N,2016
1400000US06037402405,"Census Tract 4024.05, Los Angeles County, California",65866,2016
1400000US06037402406,"Census Tract 4024.06, Los Angeles County, California",59205,2016
1400000US06037402501,"Census Tract 4025.01, Los Angeles County, California",43428,2016
1400000US06037402502,"Census Tract 4025.02, Los Angeles County, California",51168,2016
1400000US06037402600,"Census Tract 4026, Los Angeles County, California",62855,2016
1400000US06037402702,"Census Tract 4027.02, Los Angeles County, California",42561,2016
1400000US06037402703,"Census Tract 4027.03, Los Angeles County, California",67868,2016
1400000US06037402705,"Census Tract 4027.05, Los Angeles County, California",80469,2016
1400000US06037402706,"Census Tract 4027.06, Los Angeles County, California",63260,2016
1400000US06037402801,"Census Tract 4028.01, Los Angeles County, California",40466,2016
1400000US06037402803,"Census Tract 4028.03, Los Angeles County, California",48393,2016
